Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Fz (uV),P4 (uV),O1 (uV),O2 (uV),Ref (uV),AccX (mg),AccY (mg),AccZ (mg),Event A,Event B
,-1516,,437,1456,2230,4547,,,,,,,,,,,,7,,,,,
,47,,57,-109,45,171,,,,,,,,,,,,11,,,,,
,-168,-29,-406,-1338,-2024,-3296,,,,,,,,,,,,-12,,,,,
,-20,-3,-1839,-5235,-8453,-15537,,,,,,,,,,,,-2,,,,,
,-147,8,-508,-1243,-2324,-4630,,,,,,,,,,,,-1,,,,,
,541,-2,4,84,62,163,,,,,,,,,,,,-9,,,,,
,-317,-6,517,1107,2107,3612,,,,,,,,,,,,-10,,,,,
,1,,1828,5110,8425,15394,,,,,,,,,,,,16,,,,,
,10,32,417,1412,2179,4119,,,,,,,,,,,,15,,,,,
,-249,-32,-44,129,-63,-155,,,,,,,,,,,,-8,,,,,
,350,32,-475,-1173,-1989,-3310,,,,,,,,,,,,-11,,,,,
,1566,-34,-1742,-5323,-8338,-15006,,,,,,,,,,,,16,,,,,
,-1670,35,-406,-1519,-2294,-4429,,,,,,,,,,,,-2,,,,,
,-64,-23,-25,47,-4,-162,,,,,,,,,,,,-8,,,,,
,-126,-4,399,1346,2004,3263,,,,,,,,,,,,-11,,,,,
,320,,1797,5311,8493,15358,,,,,,,,,,,,13,,,,,
,-18,,494,1332,2234,4595,,,,,,,,,,,,3,,,,,
,-48,,31,-138,-17,88,,,,,,,,,,,,-12,,,,,
,-43,-6,-482,-1250,-2033,-3574,,,,,,,,,,,,10,,,,,
,-186,6,-1853,-5120,-8479,-15472,,,,,,,,,,,,,,,,,
,485,-15,-446,-1306,-2212,-4382,,,,,,,,,,,,-4,,,,,
,-418,41,57,-89,36,200,,,,,,,,,,,,-12,,,,,
,-26,-29,483,1114,2068,3571,,,,,,,,,,,,-2,,,,,
,-92,-12,1766,5236,8418,15081,,,,,,,,,,,,5,,,,,
,46,,389,1557,2137,4229,,,,,,,,,,,,10,,,,,
,120,,-9,85,30,80,,,,,,,,,,,,3,,,,,
,80,9,-396,-1336,-2007,-3227,,,,,,,,,,,,11,,,,,
,27,6,-1772,-5364,-8416,-15140,,,,,,,,,,,,-6,,,,,
,-135,-3,-463,-1425,-2267,-4701,,,,,,,,,,,,-13,,,,,
,-24,3,-57,151,-55,-178,,,,,,,,,,,,1,,,,,
,-44,-6,441,1327,2114,3545,,,,,,,,,,,,-6,,,,,
,22333,,1844,5123,8461,15453,,,,,,,,,,,,9,,,,,
,-3870,33,490,1312,2217,4539,,,,,,,,,,,,15,,,,,
,-3880,,-27,-6,-15,-174,,,,,,,,,,,,-9,,,,,
,-3868,-39,-539,-1145,-2115,-3658,,,,,,,,,,,,-16,,,,,
,-3827,16,-1799,-5133,-8354,-15143,,,,,,,,,,,,4,,,,,
,-3821,-21,-369,-1476,-2221,-4258,,,,,,,,,,,,7,,,,,
,-1835,23,43,-125,,116,,,,,,,,,,,,-8,,,,,
,-909,14,430,1192,2021,3174,,,,,,,,,,,,14,,,,,
,-53,-35,1731,5389,8431,15170,,,,,,,,,,,,3,,,,,
,-184,15,438,1529,2246,4492,,,,,,,,,,,,-9,,,,,
,2518,15,61,-99,,145,,,,,,,,,,,,-3,,,,,
,-1209,-22,-415,-1370,-2060,-3288,,,,,,,,,,,,2,,,,,
,-1250,-8,-1836,-5245,-8389,-15374,,,,,,,,,,,,,,,,,
,2204,31,-496,-1294,-2315,-4685,,,,,,,,,,,,4,,,,,
,-809,-1,-8,82,-23,-43,,,,,,,,,,,,-10,,,,,
,-1564,11,510,1168,2145,3730,,,,,,,,,,,,-6,,,,,
,442,-26,1825,5131,8452,15432,,,,,,,,,,,,-5,,,,,
,-369,-15,437,1391,2191,4223,,,,,,,,,,,,13,,,,,
,-178,15,-55,119,-86,-223,,,,,,,,,,,,12,,,,,
,284,-6,-475,-1136,-1973,-3324,,,,,,,,,,,,-2,,,,,
,183,3,-1757,-5347,-8400,-15111,,,,,,,,,,,,-3,,,,,
,289,-30,-405,-1511,-2259,-4335,,,,,,,,,,,,3,,,,,
,1281,3,-12,-24,-26,-195,,,,,,,,,,,,-5,,,,,
,-1202,19,397,1338,2033,3239,,,,,,,,,,,,-6,,,,,
,-733,8,1778,5365,8498,15381,,,,,,,,,,,,12,,,,,
,8,1,503,1332,2222,4580,,,,,,,,,,,,1,,,,,
,58,-36,37,-116,-9,125,,,,,,,,,,,,-9,,,,,
,291,23,-473,-1289,-2032,-3543,,,,,,,,,,,,-2,,,,,
,97,,-1842,-5153,-8517,-15532,,,,,,,,,,,,-1,,,,,
,-34,-15,-461,-1242,-2197,-4410,,,,,,,,,,,,-7,,,,,
,-402,-4,41,-65,47,233,,,,,,,,,,,,5,,,,,
,29,19,477,1112,2069,3582,,,,,,,,,,,,-3,,,,,
,3001,2,1792,5175,8413,15075,,,,,,,,,,,,11,,,,,
,-2307,-16,398,1526,2153,4237,,,,,,,,,,,,-12,,,,,
,-549,3,-16,130,38,35,,,,,,,,,,,,13,,,,,
,-304,-7,-414,-1314,-1987,-3191,,,,,,,,,,,,1,,,,,
,56,-5,-1750,-5347,-8445,-15154,,,,,,,,,,,,-9,,,,,
,305,23,-437,-1443,-2280,-4610,,,,,,,,,,,,-7,,,,,
,374,,-64,83,-59,-248,,,,,,,,,,,,-1,,,,,
,-637,-18,420,1380,2112,3515,,,,,,,,,,,,6,,,,,
,237,27,1853,5171,8461,15461,,,,,,,,,,,,10,,,,,
,-237,-29,494,1286,2205,4552,,,,,,,,,,,,-4,,,,,
,-32,-3,-20,-53,-20,-148,,,,,,,,,,,,4,,,,,
,153,21,-522,-1148,-2049,-3621,,,,,,,,,,,,5,,,,,
,138,,-1824,-5086,-8390,-15242,,,,,,,,,,,,,,,,,
,-137,-18,-400,-1487,-2243,-4335,,,,,,,,,,,,,,,,,
,-101,-11,50,-116,13,184,,,,,,,,,,,,-14,,,,,
,243,17,455,1166,2040,3312,,,,,,,,,,,,-5,,,,,
,-222,-6,1739,5343,8402,15076,,,,,,,,,,,,15,,,,,
,299,-13,422,1596,2233,4466,,,,,,,,,,,,-6,,,,,
,-149,10,22,-96,,132,,,,,,,,,,,,3,,,,,
,-145,4,-413,-1357,-2007,-3243,,,,,,,,,,,,-4,,,,,
,-65,-1,-1780,-5284,-8409,-15320,,,,,,,,,,,,4,,,,,
,136,-12,-496,-1313,-2322,-4759,,,,,,,,,,,,-10,,,,,
,-87,9,-29,143,2,-38,,,,,,,,,,,,2,,,,,
,28,3,492,1182,2148,3686,,,,,,,,,,,,9,,,,,
,-28,-11,1841,5118,8428,15459,,,,,,,,,,,,11,,,,,
,62,4,431,1337,2199,4334,,,,,,,,,,,,4,,,,,
,582,4,-46,78,-84,-322,,,,,,,,,,,,-14,,,,,
,103,3,-481,-1103,-2030,-3440,,,,,,,,,,,,-10,,,,,
,-664,-3,-1767,-5280,-8331,-15005,,,,,,,,,,,,6,,,,,
,-44,4,-389,-1500,-2286,-4342,,,,,,,,,,,,2,,,,,
,281,-12,6,-73,22,-44,,,,,,,,,,,,6,,,,,
,-237,16,407,1299,2012,3189,,,,,,,,,,,,-6,,,,,
,2230,-18,1767,5398,8461,15241,,,,,,,,,,,,-3,,,,,
,-2257,,471,1361,2211,4560,,,,,,,,,,,,-3,,,,,
,432,15,54,-93,53,230,,,,,,,,,,,,3,,,,,
,-339,-5,-465,-1348,-2075,-3528,,,,,,,,,,,,-10,,,,,
,102,-8,-1855,-5168,-8482,-15512,,,,,,,,,,,,11,,,,,
,-151,8,-467,-1222,-2228,-4485,,,,,,,,,,,,6,,,,,
,43,-8,37,-38,31,182,,,,,,,,,,,,3,,,,,
,-93,-1,490,1116,2092,3654,,,,,,,,,,,,-2,,,,,
,-2,12,1800,5162,8414,15177,,,,,,,,,,,,-3,,,,,
,-121,-26,394,1494,2153,4158,,,,,,,,,,,,-10,,,,,
,397,27,-25,153,20,-10,,,,,,,,,,,,5,,,,,
,-388,-14,-441,-1291,-1999,-3240,,,,,,,,,,,,3,,,,,
,295,10,-1724,-5359,-8436,-15160,,,,,,,,,,,,2,,,,,
,-190,-8,-435,-1459,-2245,-4471,,,,,,,,,,,,1,,,,,
,530,-2,-52,73,-38,-210,,,,,,,,,,,,-9,,,,,
,77,-20,397,1373,2055,3352,,,,,,,,,,,,1,,,,,
,-709,,1824,5213,8500,15498,,,,,,,,,,,,-3,,,,,
,23,,511,1299,2198,4537,,,,,,,,,,,,13,,,,,
,29,4,5,-77,-5,-6,,,,,,,,,,,,3,,,,,
,88,,-521,-1209,-2102,-3711,,,,,,,,,,,,3,,,,,
,180,17,-1836,-5063,-8398,-15285,,,,,,,,,,,,2,,,,,
,-77,-17,-395,-1397,-2202,-4279,,,,,,,,,,,,-18,,,,,
,11,-4,49,-144,12,172,,,,,,,,,,,,-2,,,,,
,1790,22,463,1141,2011,3365,,,,,,,,,,,,5,,,,,
,-1841,23,1743,5333,8440,15102,,,,,,,,,,,,7,,,,,
,-31,-23,399,1573,2194,4343,,,,,,,,,,,,-3,,,,,
,-160,-18,44,-48,39,147,,,,,,,,,,,,-8,,,,,
,409,18,-407,-1354,-2004,-3222,,,,,,,,,,,,7,,,,,
,-206,-6,-1787,-5317,-8427,-15253,,,,,,,,,,,,6,,,,,
,-49,6,-488,-1329,-2334,-4769,,,,,,,,,,,,-9,,,,,
,-174,-19,-36,145,-9,-123,,,,,,,,,,,,-5,,,,,
,116,,476,1222,2169,3683,,,,,,,,,,,,4,,,,,
,156,,1850,5114,8421,15466,,,,,,,,,,,,2,,,,,
,93,,452,1352,2180,4392,,,,,,,,,,,,3,,,,,
,-162,-3,-63,56,-23,-246,,,,,,,,,,,,,,,,,
,10,,-509,-1113,-2047,-3502,,,,,,,,,,,,-10,,,,,
,-64,,-1762,-5237,-8366,-15084,,,,,,,,,,,,5,,,,,
,-80,-10,-362,-1513,-2248,-4299,,,,,,,,,,,,-1,,,,,
,109,1,-3,-93,-29,-57,,,,,,,,,,,,4,,,,,
,-127,12,387,1284,2041,3199,,,,,,,,,,,,4,,,,,
,213,-13,1770,5394,8473,15255,,,,,,,,,,,,4,,,,,
,573,1,475,1390,2214,4526,,,,,,,,,,,,-8,,,,,
,-540,9,47,-111,-2,155,,,,,,,,,,,,14,,,,,
,-59,7,-435,-1311,-2017,-3306,,,,,,,,,,,,1,,,,,
,30,-16,-1849,-5200,-8474,-15527,,,,,,,,,,,,2,,,,,
,2316,9,-495,-1250,-2287,-4625,,,,,,,,,,,,-10,,,,,
,-1943,-9,28,12,54,140,,,,,,,,,,,,-9,,,,,
,-536,,517,1125,2084,3635,,,,,,,,,,,,1,,,,,
,-64,,1813,5127,8410,15285,,,,,,,,,,,,-2,,,,,
,-13,13,396,1462,2194,4196,,,,,,,,,,,,-1,,,,,
,-43,-14,-55,150,-30,-95,,,,,,,,,,,,-1,,,,,
,130,10,-434,-1229,-1965,-3226,,,,,,,,,,,,3,,,,,
,41,-10,-1724,-5346,-8387,-15107,,,,,,,,,,,,-5,,,,,
,810,1,-425,-1508,-2279,-4491,,,,,,,,,,,,9,,,,,
,-885,12,-55,29,-66,-294,,,,,,,,,,,,7,,,,,
,109,-12,404,1395,2068,3430,,,,,,,,,,,,-1,,,,,
,-59,9,1807,5269,8490,15429,,,,,,,,,,,,-3,,,,,
,-3,-10,503,1330,2225,4580,,,,,,,,,,,,-12,,,,,
,-145,13,19,-108,-3,69,,,,,,,,,,,,14,,,,,
,158,-12,-504,-1241,-2089,-3709,,,,,,,,,,,,5,,,,,
,-13,8,-1837,-5082,-8448,-15382,,,,,,,,,,,,-12,,,,,
,-173,5,-427,-1353,-2181,-4313,,,,,,,,,,,,6,,,,,
,137,-14,69,-125,-28,136,,,,,,,,,,,,-4,,,,,
,-64,1,470,1111,2073,3522,,,,,,,,,,,,-6,,,,,
,352,-19,1740,5284,8431,15077,,,,,,,,,,,,2,,,,,
,1455,18,404,1570,2165,4258,,,,,,,,,,,,-8,,,,,
,-1770,1,5,45,59,209,,,,,,,,,,,,2,,,,,
,323,,-402,-1368,-2035,-3315,,,,,,,,,,,,9,,,,,
,-304,5,-1766,-5346,-8432,-15180,,,,,,,,,,,,,,,,,
,-32,-26,-490,-1370,-2265,-4736,,,,,,,,,,,,-7,,,,,
,-106,,-45,170,-13,-74,,,,,,,,,,,,3,,,,,
,221,4,461,1234,2085,3521,,,,,,,,,,,,7,,,,,
,267,17,1861,5157,8473,15477,,,,,,,,,,,,3,,,,,
,4592,-1,468,1301,2203,4533,,,,,,,,,,,,-4,,,,,
,-894,,-54,16,-37,-292,,,,,,,,,,,,-2,,,,,
,-3914,6,-502,-1099,-2044,-3533,,,,,,,,,,,,6,,,,,
,-227,-5,-1782,-5195,-8396,-15167,,,,,,,,,,,,10,,,,,
,314,,-383,-1480,-2214,-4250,,,,,,,,,,,,-16,,,,,
,-297,-18,34,-127,-20,71,,,,,,,,,,,,-2,,,,,
,2767,22,416,1228,2038,3198,,,,,,,,,,,,1,,,,,
,-1341,-9,1741,5371,8374,15093,,,,,,,,,,,,2,,,,,
,-1434,-12,441,1507,2297,4621,,,,,,,,,,,,-12,,,,,
,302,-4,58,-100,12,149,,,,,,,,,,,,8,,,,,
,87,,-425,-1362,-2040,-3343,,,,,,,,,,,,16,,,,,
,-255,21,-1831,-5232,-8456,-15494,,,,,,,,,,,,-11,,,,,
,31,-21,-504,-1276,-2332,-4678,,,,,,,,,,,,-9,,,,,
,-82,,13,98,73,185,,,,,,,,,,,,5,,,,,
,-46,,505,1104,2094,3607,,,,,,,,,,,,-4,,,,,
,156,,1832,5108,8427,15373,,,,,,,,,,,,14,,,,,
,90,,405,1438,2219,4237,,,,,,,,,,,,-6,,,,,
,-252,-9,-41,140,-72,-188,,,,,,,,,,,,-3,,,,,
,-117,9,-469,-1161,-1962,-3238,,,,,,,,,,,,3,,,,,
,30,-9,-1738,-5345,-8435,-15163,,,,,,,,,,,,2,,,,,
,313,24,-408,-1517,-2266,-4388,,,,,,,,,,,,,,,,,
,-81,-11,-34,10,-14,-240,,,,,,,,,,,,2,,,,,
,56,-14,387,1356,2036,3301,,,,,,,,,,,,3,,,,,
,2344,1,1793,5324,8514,15466,,,,,,,,,,,,-6,,,,,
,-2001,24,515,1318,2186,4536,,,,,,,,,,,,3,,,,,
,-280,-15,31,-135,-13,97,,,,,,,,,,,,-2,,,,,
,1701,2,-493,-1238,-2005,-3563,,,,,,,,,,,,-8,,,,,
,-1890,23,-1852,-5103,-8504,-15497,,,,,,,,,,,,,,,,,
,-34,-25,-437,-1301,-2213,-4402,,,,,,,,,,,,-2,,,,,
,1571,3,55,-105,47,214,,,,,,,,,,,,-2,,,,,
,-1242,31,485,1106,2052,3555,,,,,,,,,,,,2,,,,,
,375,-34,1766,5236,8414,15077,,,,,,,,,,,,3,,,,,
,-715,,389,1533,2124,4159,,,,,,,,,,,,-4,,,,,
,-62,-9,-5,107,95,174,,,,,,,,,,,,2,,,,,
,100,9,-407,-1339,-2022,-3223,,,,,,,,,,,,11,,,,,
,233,-10,-1756,-5361,-8415,-15153,,,,,,,,,,,,-4,,,,,
,-264,12,-458,-1412,-2251,-4686,,,,,,,,,,,,-8,,,,,
,-140,-2,-56,128,-69,-190,,,,,,,,,,,,4,,,,,
,54,3,449,1350,2150,3635,,,,,,,,,,,,-2,,,,,
,302,-3,1841,5133,8428,15353,,,,,,,,,,,,,,,,,
,-232,-10,483,1292,2165,4539,,,,,,,,,,,,8,,,,,
,282,1,-35,-8,,-135,,,,,,,,,,,,13,,,,,
,-362,13,-519,-1128,-2083,-3640,,,,,,,,,,,,-8,,,,,
,-9,-13,-1788,-5131,-8372,-15190,,,,,,,,,,,,-7,,,,,
,-21,-1,-394,-1471,-2191,-4232,,,,,,,,,,,,-9,,,,,
,431,5,32,-140,-47,92,,,,,,,,,,,,6,,,,,
,190,-19,429,1178,2035,3157,,,,,,,,,,,,-8,,,,,
,-398,28,1741,5388,8422,15174,,,,,,,,,,,,-1,,,,,
,6275,-4,444,1530,2233,4509,,,,,,,,,,,,6,,,,,
,-3883,-4,37,-93,43,206,,,,,,,,,,,,-1,,,,,
,-1951,16,-412,-1369,-2060,-3325,,,,,,,,,,,,5,,,,,
,-365,-22,-1821,-5266,-8415,-15417,,,,,,,,,,,,2,,,,,
,-25,,-499,-1277,-2333,-4707,,,,,,,,,,,,2,,,,,
,4476,-20,-20,110,40,63,,,,,,,,,,,,-3,,,,,
,-3857,26,518,1147,2091,3616,,,,,,,,,,,,-12,,,,,
,1183,-23,1843,5126,8467,15474,,,,,,,,,,,,16,,,,,
,-1822,35,416,1403,2192,4210,,,,,,,,,,,,-1,,,,,
,106,-30,-57,94,-77,-256,,,,,,,,,,,,-10,,,,,
,-300,-7,-468,-1139,-2008,-3386,,,,,,,,,,,,7,,,,,
,163,,-1756,-5308,-8344,-14988,,,,,,,,,,,,-4,,,,,
,-95,-2,-391,-1519,-2289,-4357,,,,,,,,,,,,10,,,,,
,-112,1,-4,-34,-5,-182,,,,,,,,,,,,-3,,,,,
,164,-1,391,1320,1997,3171,,,,,,,,,,,,-7,,,,,
,1667,,1775,5381,8544,15459,,,,,,,,,,,,2,,,,,
,-1297,28,498,1343,2189,4594,,,,,,,,,,,,-1,,,,,
,-462,-6,36,-114,-14,102,,,,,,,,,,,,8,,,,,
,40,-19,-467,-1289,-2041,-3533,,,,,,,,,,,,-11,,,,,
,-2,-1,-1860,-5122,-8455,-15498,,,,,,,,,,,,-5,,,,,
,-120,,-453,-1263,-2241,-4470,,,,,,,,,,,,8,,,,,
,2469,1,37,-91,51,223,,,,,,,,,,,,-4,,,,,
,-1946,12,504,1125,2065,3567,,,,,,,,,,,,-3,,,,,
,-589,-6,1777,5168,8385,15102,,,,,,,,,,,,,,,,,
,576,12,394,1532,2180,4243,,,,,,,,,,,,11,,,,,
,-417,-1,-26,148,27,74,,,,,,,,,,,,9,,,,,
,-61,-17,-422,-1319,-1963,-3171,,,,,,,,,,,,-16,,,,,
,2969,19,-1749,-5392,-8452,-15217,,,,,,,,,,,,-6,,,,,
,-2265,-28,-445,-1414,-2262,-4607,,,,,,,,,,,,2,,,,,
,1082,8,-58,82,-62,-227,,,,,,,,,,,,4,,,,,
,-1741,20,420,1355,2097,3471,,,,,,,,,,,,-8,,,,,
,-68,-29,1844,5166,8471,15449,,,,,,,,,,,,12,,,,,
,-33,-2,497,1317,2204,4577,,,,,,,,,,,,2,,,,,
,107,10,-2,-46,-7,-133,,,,,,,,,,,,3,,,,,
,480,12,-508,-1148,-2056,-3588,,,,,,,,,,,,5,,,,,
,-537,-11,-1832,-5113,-8416,-15275,,,,,,,,,,,,-13,,,,,
,165,-9,-411,-1476,-2234,-4272,,,,,,,,,,,,5,,,,,
,94,,59,-100,25,135,,,,,,,,,,,,5,,,,,
,19204,14,446,1180,2044,3344,,,,,,,,,,,,-10,,,,,
,-3879,-26,1736,5316,8385,15045,,,,,,,,,,,,3,,,,,
,-3869,17,419,1568,2235,4427,,,,,,,,,,,,-3,,,,,
,-3913,23,48,-60,32,193,,,,,,,,,,,,6,,,,,
,-3834,-21,-407,-1358,-2016,-3247,,,,,,,,,,,,-2,,,,,
,-2984,-7,-1803,-5314,-8466,-15436,,,,,,,,,,,,1,,,,,
,-856,-9,-496,-1301,-2298,-4743,,,,,,,,,,,,6,,,,,
,357,21,-33,185,68,104,,,,,,,,,,,,-3,,,,,
,49,-4,489,1151,2077,3574,,,,,,,,,,,,-7,,,,,
,-430,3,1853,5103,8433,15438,,,,,,,,,,,,-7,,,,,
,-96,-2,431,1351,2200,4377,,,,,,,,,,,,8,,,,,
,-2,-10,-53,85,-69,-288,,,,,,,,,,,,5,,,,,
,1282,,-480,-1088,-2009,-3404,,,,,,,,,,,,-2,,,,,
,4918,10,-1756,-5299,-8385,-15085,,,,,,,,,,,,-3,,,,,
,-3796,-2,-384,-1501,-2220,-4272,,,,,,,,,,,,1,,,,,
,-1966,4,-15,-69,-32,-115,,,,,,,,,,,,-2,,,,,
,-251,1,386,1318,2037,3249,,,,,,,,,,,,2,,,,,
,-229,-12,1767,5378,8414,15162,,,,,,,,,,,,-7,,,,,
,7,7,497,1358,2225,4602,,,,,,,,,,,,2,,,,,
,148,-7,53,-92,42,226,,,,,,,,,,,,2,,,,,
,2836,9,-464,-1327,-2049,-3506,,,,,,,,,,,,-1,,,,,
,-1637,-9,-1855,-5160,-8495,-15554,,,,,,,,,,,,-1,,,,,
,-1223,12,-463,-1247,-2244,-4500,,,,,,,,,,,,-2,,,,,
,142,-13,37,-24,89,245,,,,,,,,,,,,10,,,,,
,-28,11,508,1092,2057,3575,,,,,,,,,,,,-8,,,,,
,561,-1,1786,5157,8421,15230,,,,,,,,,,,,12,,,,,
,-714,,373,1496,2146,4130,,,,,,,,,,,,2,,,,,
,-90,-8,-29,171,34,32,,,,,,,,,,,,6,,,,,
,107,-26,-412,-1265,-1970,-3170,,,,,,,,,,,,-7,,,,,
,75,4,-1744,-5359,-8423,-15164,,,,,,,,,,,,-2,,,,,
,-88,20,-414,-1468,-2279,-4547,,,,,,,,,,,,-1,,,,,
,-18,-24,-61,56,-83,-293,,,,,,,,,,,,-9,,,,,
,58,,398,1371,2107,3446,,,,,,,,,,,,2,,,,,
,190,,1843,5207,8500,15538,,,,,,,,,,,,4,,,,,
,1193,30,513,1322,2198,4546,,,,,,,,,,,,1,,,,,
,-1461,-12,-3,-99,-25,-81,,,,,,,,,,,,-5,,,,,
,234,-10,-525,-1193,-2081,-3694,,,,,,,,,,,,12,,,,,
,-2,15,-1840,-5063,-8388,-15263,,,,,,,,,,,,-3,,,,,
,32,2,-407,-1429,-2207,-4303,,,,,,,,,,,,-6,,,,,
,202,-20,59,-123,-31,93,,,,,,,,,,,,-4,,,,,
,848,11,468,1154,2079,3487,,,,,,,,,,,,-12,,,,,
,-1373,-11,1743,5303,8399,15018,,,,,,,,,,,,8,,,,,
,296,20,393,1606,2222,4432,,,,,,,,,,,,4,,,,,
,-284,-22,23,-51,19,143,,,,,,,,,,,,-7,,,,,
,290,2,-390,-1377,-2027,-3275,,,,,,,,,,,,1,,,,,
,-100,,-1784,-5301,-8406,-15238,,,,,,,,,,,,2,,,,,
,471,11,-504,-1366,-2350,-4846,,,,,,,,,,,,-5,,,,,
,3881,-13,-34,140,-34,-78,,,,,,,,,,,,2,,,,,
,-2681,-11,470,1249,2148,3704,,,,,,,,,,,,12,,,,,
,-1741,13,1859,5131,8485,15461,,,,,,,,,,,,6,,,,,
,39,17,454,1334,2194,4399,,,,,,,,,,,,-1,,,,,
,257,-19,-57,18,-60,-295,,,,,,,,,,,,-10,,,,,
,-198,2,-502,-1098,-2061,-3499,,,,,,,,,,,,2,,,,,
,-336,4,-1771,-5221,-8329,-15021,,,,,,,,,,,,-4,,,,,
,230,-2,-387,-1517,-2272,-4314,,,,,,,,,,,,-6,,,,,
,-93,-17,9,-81,-28,-33,,,,,,,,,,,,14,,,,,
,39,,398,1280,2076,3223,,,,,,,,,,,,-3,,,,,
,102,2,1764,5379,8399,15172,,,,,,,,,,,,1,,,,,
,361,12,460,1426,2252,4552,,,,,,,,,,,,7,,,,,
,-50,19,69,-113,36,213,,,,,,,,,,,,-5,,,,,
,22,-31,-416,-1337,-2035,-3377,,,,,,,,,,,,11,,,,,
,-465,,-1861,-5194,-8478,-15582,,,,,,,,,,,,-11,,,,,
,-65,,-510,-1233,-2298,-4553,,,,,,,,,,,,-3,,,,,
,232,8,26,7,66,191,,,,,,,,,,,,-2,,,,,
,17,4,533,1128,2117,3625,,,,,,,,,,,,9,,,,,
,2780,-1,1799,5118,8379,15240,,,,,,,,,,,,-6,,,,,
,-2267,-11,399,1469,2189,4200,,,,,,,,,,,,-13,,,,,
,-772,11,-55,152,-14,-92,,,,,,,,,,,,12,,,,,
,6,-11,-435,-1241,-2014,-3296,,,,,,,,,,,,8,,,,,
,41,13,-1735,-5326,-8357,-15011,,,,,,,,,,,,-3,,,,,
,293,-13,-421,-1514,-2297,-4473,,,,,,,,,,,,-4,,,,,
,-292,13,-58,40,-27,-249,,,,,,,,,,,,-12,,,,,
,39,-13,429,1381,2074,3349,,,,,,,,,,,,17,,,,,
,184,9,1810,5264,8455,15405,,,,,,,,,,,,4,,,,,
,70,7,486,1308,2208,4568,,,,,,,,,,,,-3,,,,,
,-11,-16,31,-99,18,108,,,,,,,,,,,,3,,,,,
,-203,13,-496,-1216,-2082,-3698,,,,,,,,,,,,-4,,,,,
,-80,-5,-1851,-5084,-8409,-15368,,,,,,,,,,,,-18,,,,,
,104,-10,-427,-1395,-2243,-4389,,,,,,,,,,,,-5,,,,,
,16,15,56,-84,20,215,,,,,,,,,,,,14,,,,,
,819,-9,477,1115,2053,3525,,,,,,,,,,,,3,,,,,
,-989,9,1745,5273,8459,15055,,,,,,,,,,,,-2,,,,,
,134,-1,405,1558,2145,4218,,,,,,,,,,,,-8,,,,,
,456,-12,18,56,29,169,,,,,,,,,,,,13,,,,,
,-561,-13,-399,-1366,-2012,-3241,,,,,,,,,,,,-1,,,,,
,194,12,-1774,-5336,-8409,-15157,,,,,,,,,,,,2,,,,,
,178,9,-483,-1378,-2307,-4787,,,,,,,,,,,,-1,,,,,
,-331,-8,-71,149,-10,-97,,,,,,,,,,,,-5,,,,,
,-25,,470,1281,2135,3640,,,,,,,,,,,,-1,,,,,
,170,-22,1854,5102,8423,15390,,,,,,,,,,,,-4,,,,,
,-165,3,479,1315,2203,4510,,,,,,,,,,,,4,,,,,
,2,-3,-40,22,-6,-238,,,,,,,,,,,,6,,,,,
,4270,22,-504,-1124,-2119,-3622,,,,,,,,,,,,-10,,,,,
,-2016,,-1790,-5157,-8323,-15055,,,,,,,,,,,,-1,,,,,
,-1948,4,-400,-1508,-2252,-4312,,,,,,,,,,,,11,,,,,
,-123,-22,36,-119,-19,64,,,,,,,,,,,,-1,,,,,
,-62,-4,412,1249,2040,3204,,,,,,,,,,,,-13,,,,,
,4212,22,1737,5396,8399,15128,,,,,,,,,,,,6,,,,,
,-3892,1,469,1490,2299,4605,,,,,,,,,,,,-3,,,,,
,16116,-19,50,-128,-7,125,,,,,,,,,,,,10,,,,,
,-3891,,-419,-1355,-2050,-3294,,,,,,,,,,,,-1,,,,,
,-3868,9,-1843,-5220,-8445,-15478,,,,,,,,,,,,-4,,,,,
,-3904,9,-501,-1281,-2341,-4713,,,,,,,,,,,,6,,,,,
,-3898,,7,75,100,175,,,,,,,,,,,,4,,,,,
,-789,-18,508,1133,2096,3631,,,,,,,,,,,,-7,,,,,
,-21,,1844,5093,8363,15279,,,,,,,,,,,,3,,,,,
,1556,-4,411,1451,2235,4251,,,,,,,,,,,,5,,,,,
,-1596,4,-69,142,-36,-148,,,,,,,,,,,,-5,,,,,
,381,18,-459,-1190,-1983,-3263,,,,,,,,,,,,-1,,,,,
,-561,-18,-1736,-5351,-8390,-15080,,,,,,,,,,,,-2,,,,,
,44,-17,-410,-1519,-2293,-4441,,,,,,,,,,,,2,,,,,
,1693,13,-27,22,1,-188,,,,,,,,,,,,4,,,,,
,-1741,,394,1373,2026,3287,,,,,,,,,,,,-1,,,,,
,113,-10,1790,5318,8468,15381,,,,,,,,,,,,,,,,,
,-105,12,506,1318,2247,4610,,,,,,,,,,,,-6,,,,,
,184,6,34,-146,-49,54,,,,,,,,,,,,3,,,,,
,-171,-8,-485,-1216,-2004,-3553,,,,,,,,,,,,1,,,,,
,44,4,-1862,-5097,-8471,-15446,,,,,,,,,,,,-3,,,,,
,52,3,-428,-1319,-2222,-4410,,,,,,,,,,,,10,,,,,
