Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Disabled (uV),F3 (uV),Fz (uV),F4 (uV),Disabled (uV),C3 (uV),Cz (uV),C4 (uV),Disabled (uV),P3 (uV),Pz (uV),P4 (uV),Disabled (uV),Disabled (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
,247,-22,-640,,-614,-857,-868,,-642,-762,,,-760,-735,-707,,,-5,,,,,
,-768,25,-3928,,-2904,-3668,-4888,,-2453,-2981,,,-3481,-3466,-3863,,,-2,,,,,
,30,-21,-1914,,-1043,-1303,-2305,,-694,-726,,,-1306,-1239,-1489,,,-7,,,,,
,-170,-1,-375,,-198,-68,-433,,-230,-11,,,-289,-44,-103,,,9,,,,,
,-301,,748,,699,895,863,,533,748,,,686,830,851,,,1,,,,,
,341,1,3867,,2967,3564,4846,,2519,2970,,,3653,3530,3899,,,,,,,,
,4814,-1,1586,,799,1141,2278,,486,712,,,1144,1144,1410,,,-16,,,,,
,-3668,,217,,-41,85,244,,-34,-10,,,99,91,2,,,11,,,,,
,-677,1,-663,,-760,-645,-815,,-665,-778,,,-831,-790,-931,,,15,,,,,
,-428,1,-4109,,-3107,-3657,-4830,,-2557,-3032,,,-3761,-3525,-3812,,,-6,,,,,
,-70,-12,-2005,,-1063,-1438,-2415,,-621,-744,,,-1227,-1206,-1326,,,-5,,,,,
,39,,-318,,-93,-143,-425,,64,44,,,10,-118,-184,,,-4,,,,,
,282,11,665,,696,879,779,,628,773,,,814,725,725,,,4,,,,,
,1113,-12,3999,,3048,3839,4848,,2553,2975,,,3685,3495,3802,,,-3,,,,,
,-1554,1,1923,,1161,1437,2419,,717,802,,,1209,1214,1510,,,-5,,,,,
,496,-1,503,,283,213,512,,64,67,,,130,105,197,,,-7,,,,,
,3073,18,-544,,-626,-760,-702,,-664,-759,,,-804,-810,-734,,,5,,,,,
,-3057,-8,-3945,,-2908,-3609,-4876,,-2470,-2978,,,-3593,-3490,-3826,,,4,,,,,
,622,-9,-1780,,-940,-1230,-2401,,-460,-762,,,-1050,-1136,-1527,,,4,,,,,
,-62,-1,-289,,-96,-123,-420,,63,-16,,,-119,-137,-188,,,,,,,,
,-672,11,705,,726,732,821,,739,793,,,747,722,810,,,-7,,,,,
,5510,-30,3698,,2874,3471,4605,,2537,2940,,,3560,3426,3853,,,1,,,,,
,-3668,-2,1715,,902,1307,2233,,582,762,,,1194,1146,1170,,,3,,,,,
,-1293,21,433,,64,300,471,,-85,-1,,,-39,151,182,,,3,,,,,
,-168,,-763,,-778,-779,-837,,-756,-861,,,-821,-768,-817,,,3,,,,,
,-826,-1,-4140,,-3123,-3819,-4885,,-2713,-3067,,,-3645,-3424,-3718,,,-5,,,,,
,-83,2,-2030,,-1163,-1556,-2467,,-777,-845,,,-1247,-1129,-1297,,,,,,,,
,131,-21,-398,,-225,-206,-597,,-20,-51,,,7,-34,-150,,,4,,,,,
,-180,21,595,,505,715,617,,465,705,,,901,859,753,,,-4,,,,,
,-66,-19,4095,,3088,3758,5001,,2217,3017,,,3416,3482,3894,,,9,,,,,
,601,17,1940,,1110,1330,2470,,793,776,,,1276,1175,1476,,,3,,,,,
,-71,-30,340,,216,174,436,,185,32,,,143,88,130,,,-13,,,,,
,1262,-1,-565,,-608,-656,-735,,-525,-692,,,-741,-786,-795,,,-6,,,,,
,-1580,18,-3733,,-2885,-3514,-4770,,-2398,-2972,,,-3576,-3485,-3761,,,2,,,,,
,156,-5,-1786,,-946,-1334,-2352,,-470,-784,,,-1153,-1216,-1582,,,-3,,,,,
,1812,-2,-510,,-362,-396,-565,,-28,-41,,,-139,-138,-80,,,9,,,,,
,-1860,6,471,,547,511,494,,675,707,,,833,798,852,,,-3,,,,,
,3204,-15,3500,,2791,3503,4573,,2543,2953,,,3685,3540,3685,,,5,,,,,
,-3476,13,1450,,823,1291,2187,,574,717,,,1173,1209,1345,,,7,,,,,
,57,-13,917,,369,373,800,,106,-2,,,196,137,205,,,-8,,,,,
,8,,252,,-285,-528,-362,,-509,-706,,,-679,-720,-638,,,-8,,,,,
,532,23,-4238,,-3033,-3789,-4863,,-2635,-2927,,,-3713,-3550,-3914,,,13,,,,,
,762,-11,-2119,,-1146,-1430,-2402,,-774,-715,,,-1437,-1300,-1455,,,-7,,,,,
,-905,-1,-692,,-214,-96,-521,,-50,37,,,-208,-184,-381,,,-3,,,,,
,-349,1,216,,607,723,658,,609,754,,,782,776,824,,,,,,,,
,317,-1,3979,,3119,3743,4946,,2557,3009,,,3484,3480,4007,,,6,,,,,
,2582,-11,1686,,1024,1304,2374,,684,773,,,1239,1155,1397,,,-3,,,,,
,-2558,4,294,,148,181,371,,21,25,,,172,48,48,,,,,,,,
,174,-4,-537,,-629,-637,-763,,-680,-734,,,-911,-818,-838,,,2,,,,,
,-517,-1,-3855,,-2926,-3560,-4743,,-2564,-2992,,,-3653,-3469,-3746,,,-4,,,,,
,64,-1,-1928,,-1162,-1436,-2295,,-646,-756,,,-1115,-1186,-1301,,,-1,,,,,
,568,-21,-395,,-172,-279,-486,,-112,-61,,,-9,-56,-46,,,1,,,,,
,-404,2,664,,577,772,789,,495,674,,,767,806,798,,,-11,,,,,
,313,22,3914,,2892,3715,4780,,2356,3001,,,3387,3514,3856,,,8,,,,,
,616,-1,1832,,985,1355,2397,,591,823,,,1179,1229,1404,,,8,,,,,
,-817,-20,163,,58,-48,300,,79,25,,,168,109,107,,,-1,,,,,
,-45,-11,-987,,-858,-1104,-1121,,-497,-819,,,-708,-805,-910,,,2,,,,,
,208,,-4181,,-3063,-3781,-5037,,-2449,-2988,,,-3531,-3504,-4103,,,5,,,,,
,451,11,-1901,,-1016,-1208,-2312,,-731,-750,,,-1462,-1246,-1592,,,-5,,,,,
,114,3,-311,,-161,-123,-365,,85,-26,,,-35,-51,-15,,,-8,,,,,
,-461,-3,850,,802,796,814,,747,785,,,976,827,920,,,4,,,,,
,-308,1,4174,,3108,3716,4862,,2688,3072,,,3750,3496,3836,,,7,,,,,
,-81,-12,1898,,1028,1338,2271,,725,794,,,1277,1179,1429,,,,,,,,
,74,,451,,148,303,439,,-45,56,,,-46,54,40,,,-1,,,,,
,-49,10,-372,,-557,-637,-724,,-657,-757,,,-764,-754,-865,,,,,,,,
,73,-10,-3843,,-2970,-3775,-4796,,-2526,-3065,,,-3445,-3388,-3657,,,-3,,,,,
,-491,-1,-2004,,-1051,-1526,-2366,,-708,-855,,,-1287,-1150,-1260,,,5,,,,,
,287,14,-516,,-402,-277,-517,,-244,-87,,,-229,-80,-29,,,-6,,,,,
,749,-1,573,,550,785,727,,504,764,,,665,769,766,,,-8,,,,,
,-218,-1,3819,,3027,3685,4756,,2572,3061,,,3503,3422,3710,,,10,,,,,
,-172,-12,1911,,1105,1356,2402,,737,813,,,1316,1155,1370,,,5,,,,,
,747,12,345,,232,139,410,,83,63,,,74,84,76,,,-5,,,,,
,-1338,-11,-754,,-647,-767,-894,,-641,-770,,,-913,-781,-849,,,-21,,,,,
,435,,-4075,,-3175,-3638,-4863,,-2723,-3044,,,-3578,-3381,-3725,,,22,,,,,
,788,,-2094,,-1200,-1406,-2353,,-762,-802,,,-1214,-1135,-1321,,,12,,,,,
,-118,,-466,,-236,-249,-437,,-105,-80,,,-3,-48,-15,,,-7,,,,,
,-1143,-3,748,,676,760,799,,668,722,,,867,763,747,,,-10,,,,,
,2995,3,4130,,3046,3788,4912,,2458,3007,,,3377,3387,3705,,,-13,,,,,
,-2807,-20,2188,,1125,1634,2578,,536,832,,,1029,1152,1387,,,7,,,,,
,66,20,611,,239,389,626,,23,71,,,228,122,105,,,-1,,,,,
,419,-20,-650,,-571,-813,-822,,-599,-752,,,-763,-786,-842,,,-3,,,,,
,2919,1,-3982,,-2994,-3781,-4905,,-2449,-2952,,,-3699,-3512,-3890,,,12,,,,,
,-3811,-1,-1985,,-1035,-1401,-2519,,-474,-709,,,-1239,-1231,-1542,,,-5,,,,,
,1131,-13,-329,,-75,-73,-521,,47,28,,,-161,-137,-205,,,-3,,,,,
,1455,18,747,,752,803,806,,762,765,,,943,785,667,,,7,,,,,
,-2408,-2,4027,,3150,3625,4849,,2746,2985,,,3801,3477,3688,,,1,,,,,
,184,-4,1893,,960,1249,2383,,699,757,,,1338,1210,1557,,,2,,,,,
,6,-9,162,,-13,65,321,,-87,-8,,,86,173,243,,,-13,,,,,
,-216,-2,-742,,-788,-764,-884,,-820,-855,,,-926,-733,-789,,,-2,,,,,
,768,,-4072,,-3214,-3801,-4971,,-2767,-3098,,,-3718,-3467,-3688,,,-2,,,,,
,-767,12,-2145,,-1240,-1614,-2555,,-756,-828,,,-1280,-1136,-1209,,,13,,,,,
,529,-10,-420,,-155,-235,-377,,-35,-33,,,-35,-91,-39,,,6,,,,,
,1281,36,610,,669,827,832,,768,788,,,915,799,843,,,-4,,,,,
,-960,-55,4254,,3164,3929,4966,,2590,2977,,,3695,3478,3784,,,-2,,,,,
,2918,19,2383,,1333,1620,2584,,727,825,,,1229,1247,1503,,,2,,,,,
,-3768,10,398,,209,171,517,,232,94,,,174,84,118,,,-8,,,,,
,969,-10,-716,,-631,-877,-814,,-578,-745,,,-794,-848,-903,,,5,,,,,
,-453,-1,-4023,,-3086,-3750,-4983,,-2584,-3025,,,-3632,-3509,-3928,,,6,,,,,
,-605,1,-1926,,-1083,-1353,-2515,,-742,-811,,,-1326,-1170,-1460,,,1,,,,,
,168,-21,-205,,-64,-108,-393,,-131,-38,,,-189,-125,-169,,,-7,,,,,
,173,19,617,,584,675,778,,494,730,,,640,751,876,,,-4,,,,,
,782,-19,3693,,2825,3481,4677,,2413,2985,,,3572,3453,3857,,,7,,,,,
,-554,22,1861,,961,1379,2354,,556,757,,,1137,1132,1355,,,10,,,,,
,653,-18,393,,126,295,472,,10,28,,,98,114,51,,,-9,,,,,
,-228,17,-599,,-511,-650,-711,,-532,-729,,,-775,-807,-911,,,-4,,,,,
,-427,-21,-4023,,-2994,-3712,-4857,,-2478,-3010,,,-3543,-3492,-3754,,,11,,,,,
,495,,-1997,,-1060,-1483,-2518,,-527,-768,,,-1050,-1179,-1412,,,-15,,,,,
,1133,-10,-160,,154,81,-272,,172,105,,,-145,-161,-262,,,-3,,,,,
,-1660,-1,803,,807,1025,937,,677,842,,,691,734,738,,,11,,,,,
,122,-1,3937,,2978,3655,4726,,2562,2989,,,3702,3511,3687,,,4,,,,,
,-642,2,1864,,977,1245,2244,,594,752,,,1119,1156,1449,,,-7,,,,,
,797,-1,270,,206,83,327,,119,-7,,,91,68,65,,,-4,,,,,
,-680,1,-582,,-609,-751,-772,,-655,-781,,,-738,-704,-741,,,2,,,,,
,-386,10,-3757,,-3055,-3583,-4777,,-2644,-3001,,,-3638,-3493,-3995,,,-13,,,,,
,422,-10,-2020,,-1180,-1458,-2430,,-701,-774,,,-1318,-1212,-1414,,,13,,,,,
,-101,11,-448,,-250,-366,-508,,-56,-100,,,16,4,-5,,,1,,,,,
,119,-1,493,,551,543,640,,620,675,,,904,811,875,,,13,,,,,
,1127,-12,3739,,2840,3532,4690,,2462,2959,,,3595,3482,3863,,,-2,,,,,
,-995,14,1776,,851,1344,2233,,504,739,,,1174,1205,1423,,,4,,,,,
,983,,380,,137,153,412,,-11,11,,,90,121,189,,,-3,,,,,
,-1304,-12,-776,,-657,-837,-827,,-639,-767,,,-797,-754,-652,,,-14,,,,,
,320,-1,-3887,,-2966,-3768,-4903,,-2571,-3061,,,-3475,-3475,-3731,,,-8,,,,,
,134,-20,-1722,,-937,-1275,-2299,,-701,-804,,,-1282,-1173,-1407,,,13,,,,,
,-211,21,-338,,-119,-23,-360,,-235,-49,,,-165,-52,-58,,,3,,,,,
,73,-1,697,,810,898,941,,608,836,,,723,780,878,,,7,,,,,
,74,-1,4106,,3093,3670,4851,,2750,3050,,,3727,3453,3760,,,2,,,,,
,-139,-18,2075,,1142,1354,2437,,967,831,,,1327,1134,1507,,,-14,,,,,
,526,21,348,,190,178,478,,298,35,,,150,37,65,,,1,,,,,
,-949,-2,-483,,-594,-580,-680,,-437,-705,,,-757,-793,-839,,,1,,,,,
,606,,-3734,,-2858,-3482,-4631,,-2731,-2939,,,-3713,-3457,-3852,,,-3,,,,,
,3,-19,-2534,,-1380,-1608,-2477,,-767,-787,,,-1287,-1201,-1429,,,6,,,,,
,172,1,-584,,-288,-431,-629,,-65,-31,,,-43,-88,-94,,,2,,,,,
,893,-12,1624,,1106,992,966,,867,782,,,909,806,719,,,6,,,,,
,-1088,9,4130,,3095,3802,4729,,2568,3014,,,3566,3489,3672,,,-13,,,,,
,600,-11,2021,,1125,1524,2413,,656,788,,,1181,1169,1350,,,5,,,,,
,65,3,594,,261,244,469,,81,53,,,134,109,114,,,-1,,,,,
,-168,-1,-1427,,-936,-1150,-1263,,-721,-824,,,-768,-798,-835,,,-5,,,,,
,-711,,-4010,,-3047,-3792,-5071,,-2569,-3057,,,-3649,-3490,-3905,,,11,,,,,
,173,,-1841,,-1103,-1328,-2459,,-734,-770,,,-1317,-1224,-1485,,,-2,,,,,
,464,1,-525,,-198,-164,-504,,-89,-37,,,-143,-101,-107,,,-6,,,,,
,-564,10,744,,717,817,884,,656,816,,,810,783,740,,,2,,,,,
,4121,-3,3786,,2935,3546,4788,,2548,2985,,,3531,3382,3818,,,5,,,,,
,-3904,6,1761,,917,1252,2169,,604,678,,,1236,1171,1470,,,-17,,,,,
,3889,-14,345,,80,232,361,,-76,65,,,33,102,134,,,8,,,,,
,-3546,-20,-646,,-622,-673,-792,,-666,-749,,,-800,-735,-840,,,6,,,,,
,-355,1,-3964,,-3123,-3665,-4730,,-2717,-3038,,,-3511,-3378,-3665,,,-4,,,,,
,-173,28,-1781,,-921,-1336,-2235,,-701,-766,,,-1260,-1155,-1278,,,-7,,,,,
,-153,-29,-199,,-30,-140,-412,,-54,-9,,,-26,-55,-103,,,5,,,,,
,893,-1,635,,579,811,698,,563,743,,,704,770,803,,,3,,,,,
,-592,-1,3861,,2980,3690,4743,,2676,3012,,,3668,3471,3757,,,-2,,,,,
,155,3,1987,,1157,1413,2408,,940,794,,,1478,1194,1423,,,-1,,,,,
,-499,-1,327,,172,51,374,,198,47,,,186,111,195,,,-1,,,,,
,553,21,-618,,-614,-721,-781,,-548,-740,,,-869,-886,-809,,,1,,,,,
,-558,-20,-3978,,-2962,-3510,-4755,,-2538,-2965,,,-3702,-3586,-3936,,,-3,,,,,
,329,6,-1973,,-1096,-1304,-2232,,-747,-772,,,-1356,-1200,-1410,,,,,,,,
,327,-18,-299,,-137,-159,-291,,-93,-76,,,-125,-66,-8,,,8,,,,,
,-396,-1,617,,720,687,753,,716,760,,,952,870,832,,,7,,,,,
,644,13,4057,,3123,3745,4854,,2615,3022,,,3619,3503,3849,,,7,,,,,
,-82,-11,1977,,1063,1500,2454,,642,801,,,1251,1167,1311,,,-9,,,,,
,-154,,412,,185,242,409,,81,32,,,185,55,16,,,-11,,,,,
,234,-1,-569,,-516,-772,-816,,-468,-778,,,-652,-805,-843,,,3,,,,,
,-480,1,-4048,,-3002,-3858,-4884,,-2551,-3055,,,-3510,-3431,-3740,,,-3,,,,,
,-258,-2,-2001,,-1309,-1565,-2472,,-851,-828,,,-1312,-1155,-1272,,,1,,,,,
,944,1,-455,,-227,-56,-498,,-150,-9,,,-230,-108,-243,,,-10,,,,,
,-625,10,785,,747,966,860,,594,815,,,619,721,585,,,3,,,,,
,-190,-1,3925,,3002,3609,4735,,2696,3025,,,3620,3491,3800,,,19,,,,,
,2937,-9,1949,,1141,1384,2423,,610,800,,,1153,1173,1458,,,-7,,,,,
,2644,24,430,,196,200,418,,-98,2,,,37,94,134,,,-3,,,,,
,-3644,-23,-557,,-740,-697,-797,,-709,-837,,,-682,-746,-827,,,-8,,,,,
,-637,2,-3860,,-3098,-3604,-4706,,-2706,-3042,,,-3615,-3463,-3762,,,6,,,,,
,-1203,6,-2125,,-1214,-1520,-2414,,-762,-804,,,-1235,-1176,-1338,,,7,,,,,
,2078,-8,-419,,-175,-337,-453,,11,31,,,-118,-157,-187,,,-12,,,,,
,-2425,-21,360,,544,545,461,,769,750,,,877,776,762,,,15,,,,,
,19,-2,3848,,2935,3640,4671,,2585,2958,,,3614,3449,3605,,,-1,,,,,
,362,22,2019,,1095,1462,2450,,769,801,,,1264,1208,1446,,,-9,,,,,
,-688,-19,402,,246,263,570,,178,126,,,178,151,302,,,5,,,,,
,289,21,-526,,-588,-778,-632,,-630,-724,,,-825,-735,-567,,,2,,,,,
,3662,-19,-3903,,-2931,-3607,-4740,,-2493,-3003,,,-3452,-3459,-3970,,,-3,,,,,
,-3755,16,-1970,,-1059,-1299,-2312,,-719,-767,,,-1306,-1225,-1412,,,5,,,,,
,13,-18,-391,,-132,-131,-416,,-118,3,,,-215,-129,-106,,,,,,,,
,28,-11,608,,619,751,795,,530,781,,,673,751,831,,,-3,,,,,
,2615,-2,4093,,2969,3605,4798,,2588,3024,,,3580,3472,3881,,,3,,,,,
,657,-1,2165,,1224,1431,2352,,812,819,,,1473,1259,1469,,,-7,,,,,
,-3339,3,640,,341,409,629,,87,64,,,82,96,139,,,4,,,,,
,190,11,-421,,-513,-638,-678,,-560,-817,,,-748,-742,-814,,,-2,,,,,
,424,-1,-3769,,-2915,-3617,-4722,,-2472,-3044,,,-3431,-3428,-3781,,,18,,,,,
,-236,,-1960,,-1083,-1499,-2435,,-588,-769,,,-1178,-1170,-1378,,,-9,,,,,
,-150,,-524,,-213,-203,-477,,-125,3,,,-226,-115,-109,,,-13,,,,,
,150,,672,,714,940,864,,643,822,,,783,744,734,,,-4,,,,,
,-104,-1,4070,,3093,3771,4922,,2603,2990,,,3665,3497,3679,,,10,,,,,
,1104,-10,1914,,993,1287,2381,,602,695,,,1243,1220,1452,,,-8,,,,,
,269,12,438,,145,84,425,,24,3,,,186,104,171,,,-6,,,,,
,-1459,-18,-460,,-585,-670,-673,,-642,-745,,,-781,-838,-828,,,7,,,,,
,171,7,-3941,,-3054,-3630,-4883,,-2684,-3003,,,-3740,-3499,-3833,,,-9,,,,,
,632,,-2036,,-1138,-1471,-2563,,-690,-769,,,-1292,-1224,-1605,,,5,,,,,
,-186,-19,-602,,-197,-339,-584,,20,-35,,,-26,-99,-149,,,6,,,,,
,2001,3,780,,771,719,749,,820,777,,,908,807,866,,,6,,,,,
,-2645,-5,4006,,3091,3738,4847,,2642,3047,,,3569,3454,3800,,,1,,,,,
,14,20,1690,,907,1401,2243,,524,759,,,1120,1158,1438,,,-1,,,,,
,1789,1,547,,215,338,583,,8,6,,,19,62,77,,,-4,,,,,
,-1949,1,-370,,-627,-709,-673,,-646,-779,,,-756,-762,-735,,,3,,,,,
,1994,-21,-4038,,-3167,-3828,-4826,,-2646,-3015,,,-3559,-3473,-3782,,,-8,,,,,
,-553,,-1859,,-1081,-1411,-2382,,-729,-763,,,-1283,-1169,-1360,,,6,,,,,
,-1641,,-418,,-259,-171,-448,,-112,-37,,,-155,-115,-162,,,-1,,,,,
,329,-1,639,,649,827,813,,632,760,,,822,773,727,,,-1,,,,,
,145,-1,3985,,2983,3606,4846,,2522,2994,,,3557,3436,3883,,,-7,,,,,
,40,2,1736,,920,1160,2347,,508,737,,,1080,1164,1642,,,-8,,,,,
,-146,-10,496,,242,291,538,,135,31,,,239,143,65,,,,,,,,
,-81,-2,-549,,-634,-637,-838,,-618,-741,,,-738,-730,-796,,,16,,,,,
,584,1,-3994,,-3069,-3684,-4888,,-2541,-3051,,,-3603,-3516,-3937,,,-9,,,,,
,526,11,-1873,,-1047,-1474,-2387,,-529,-755,,,-1123,-1170,-1403,,,-7,,,,,
,-1044,,-65,,58,-88,-173,,-165,40,,,-220,-103,27,,,22,,,,,
,-122,-11,647,,726,812,798,,754,774,,,859,787,746,,,-6,,,,,
,180,1,3804,,2986,3738,4753,,2446,2960,,,3507,3489,3823,,,-4,,,,,
,628,9,2097,,1118,1527,2543,,599,780,,,1101,1146,1415,,,8,,,,,
,-55,1,348,,116,80,412,,-32,1,,,89,100,270,,,-5,,,,,
,-285,-1,-600,,-613,-906,-833,,-548,-764,,,-638,-703,-754,,,-8,,,,,
,-455,-25,-3929,,-3042,-3752,-4956,,-2471,-3014,,,-3407,-3441,-3983,,,5,,,,,
,184,20,-1970,,-1100,-1363,-2474,,-564,-775,,,-1236,-1243,-1538,,,-3,,,,,
,-93,-4,-307,,-37,-97,-435,,115,-13,,,-124,-91,-128,,,6,,,,,
,1543,-1,851,,679,808,774,,710,754,,,857,794,851,,,17,,,,,
,-514,-11,4105,,3236,3702,4829,,2793,3047,,,3727,3420,3789,,,-14,,,,,
,-1251,,1749,,1064,1400,2462,,645,807,,,1116,1172,1408,,,1,,,,,
,626,-1,45,,-66,113,317,,-189,-8,,,-40,138,102,,,11,,,,,
,-150,6,-635,,-780,-785,-790,,-750,-808,,,-737,-742,-793,,,-6,,,,,
,595,-3,-3849,,-3047,-3778,-4996,,-2551,-3079,,,-3446,-3492,-3915,,,-11,,,,,
,-421,-4,-1942,,-1064,-1495,-2472,,-724,-756,,,-1481,-1279,-1390,,,-1,,,,,
,-663,-11,-389,,-136,-92,-389,,-73,16,,,-220,-124,-57,,,1,,,,,
,620,12,753,,667,940,892,,607,785,,,791,742,668,,,3,,,,,
,238,3,3867,,2861,3649,4765,,2456,2972,,,3558,3463,3750,,,-4,,,,,
,-93,-3,1773,,875,1237,2368,,544,709,,,1170,1201,1519,,,2,,,,,
,-312,1,243,,79,-37,387,,37,-11,,,147,114,260,,,-7,,,,,
,-570,10,-458,,-557,-717,-714,,-567,-698,,,-773,-832,-950,,,10,,,,,
,452,,-3934,,-3078,-3652,-4851,,-2633,-3010,,,-3590,-3459,-3805,,,-7,,,,,
,-283,-29,-1910,,-1155,-1421,-2453,,-742,-845,,,-1140,-1078,-1314,,,-8,,,,,
,223,20,-387,,-179,-274,-490,,-53,-69,,,-23,-8,10,,,11,,,,,
,-116,-1,649,,702,705,815,,661,780,,,750,776,914,,,1,,,,,
,-275,-18,3954,,3087,3700,4773,,2591,3017,,,3598,3471,3757,,,-2,,,,,
,108,17,2079,,1083,1548,2486,,539,767,,,1117,1176,1388,,,10,,,,,
,359,-17,412,,253,360,615,,4,65,,,15,95,158,,,1,,,,,
,560,-1,-584,,-688,-756,-702,,-609,-771,,,-812,-781,-786,,,-2,,,,,
,827,1,-3978,,-3044,-3822,-4914,,-2423,-3019,,,-3527,-3455,-3847,,,-1,,,,,
,-1285,18,-1958,,-1016,-1454,-2513,,-498,-766,,,-1134,-1152,-1425,,,-1,,,,,
,138,-19,-125,,22,59,-337,,131,14,,,-9,-140,-217,,,-1,,,,,
,113,1,813,,739,922,815,,719,787,,,923,784,783,,,-13,,,,,
,-618,,3938,,3032,3650,4764,,2640,2981,,,3704,3492,3787,,,13,,,,,
,218,10,1991,,1058,1294,2430,,748,793,,,1269,1171,1450,,,-4,,,,,
,53,-10,225,,136,84,270,,58,59,,,95,123,121,,,4,,,,,
,278,,-1508,,-944,-993,-1151,,-800,-796,,,-846,-787,-872,,,-13,,,,,
,-359,-26,-3788,,-2913,-3373,-4393,,-2632,-2997,,,-3662,-3543,-3927,,,-3,,,,,
,2722,26,-971,,-788,-1117,-1980,,-621,-727,,,-1302,-1209,-1331,,,10,,,,,
,-2757,-5,-183,,-106,-208,-344,,-48,5,,,-165,-108,-21,,,-6,,,,,
,159,-6,515,,679,766,784,,645,807,,,812,787,761,,,17,,,,,
,288,10,3780,,2944,3752,4841,,2456,3022,,,3491,3476,3737,,,-3,,,,,
,-411,-26,1685,,879,1377,2262,,522,780,,,1122,1206,1413,,,,,,,,
,6115,27,212,,37,146,415,,-26,29,,,115,78,51,,,2,,,,,
,-3768,-27,-460,,-570,-705,-538,,-662,-718,,,-853,-825,-780,,,-4,,,,,
,-1931,19,-3940,,-3040,-3751,-4891,,-2584,-3058,,,-3518,-3442,-3795,,,2,,,,,
,-599,-20,-2053,,-1215,-1433,-2451,,-836,-896,,,-1275,-1174,-1411,,,1,,,,,
,-144,17,-611,,-412,-262,-455,,-310,-114,,,-147,-62,-3,,,-2,,,,,
,147,11,390,,444,577,622,,519,708,,,852,813,847,,,-1,,,,,
,97,-46,4127,,3051,3533,4810,,2603,2995,,,3564,3514,3851,,,-8,,,,,
,173,-1,2137,,1234,1435,2513,,829,802,,,1227,1207,1389,,,9,,,,,
,101,,496,,141,269,447,,140,43,,,194,137,60,,,4,,,,,
,603,-2,-646,,-740,-801,-883,,-545,-797,,,-605,-714,-840,,,-5,,,,,
,-83,,-3845,,-2888,-3675,-4877,,-2317,-3011,,,-3387,-3433,-3822,,,-3,,,,,
,203,22,-2094,,-1162,-1665,-2625,,-599,-839,,,-1097,-1134,-1195,,,-6,,,,,
,-115,-20,-501,,-235,-343,-605,,10,-103,,,-11,-126,-83,,,2,,,,,
,-467,,701,,707,853,818,,623,762,,,692,763,768,,,-3,,,,,
,-220,21,3932,,3012,3773,4887,,2535,3069,,,3644,3512,3732,,,4,,,,,
,-453,-20,2123,,1152,1507,2648,,745,851,,,1259,1161,1428,,,7,,,,,
,174,-2,675,,367,302,645,,148,141,,,-106,2,209,,,,,,,,
,6835,,-483,,-499,-621,-651,,-630,-646,,,-932,-828,-905,,,2,,,,,
,-3478,14,-3838,,-2940,-3477,-4701,,-2591,-2973,,,-3597,-3504,-3919,,,-8,,,,,
,-2709,-26,-1753,,-1015,-1291,-2323,,-675,-785,,,-1306,-1188,-1466,,,-11,,,,,
,-510,25,-168,,-102,-138,-384,,-88,-26,,,-196,-93,-112,,,5,,,,,
,328,-24,589,,630,693,814,,618,782,,,800,787,800,,,5,,,,,
,200,14,3870,,2889,3595,4752,,2509,2994,,,3583,3475,3834,,,-3,,,,,
,-229,-15,1827,,856,1309,2250,,550,730,,,1242,1180,1413,,,5,,,,,
,655,14,303,,13,243,509,,-169,19,,,-111,10,52,,,-8,,,,,
,-1179,6,-728,,-732,-815,-814,,-764,-799,,,-842,-771,-707,,,9,,,,,
,583,-16,-4194,,-3196,-3952,-4979,,-2645,-3062,,,-3604,-3459,-3774,,,,,,,,
,715,11,-2156,,-1195,-1658,-2593,,-765,-842,,,-1269,-1218,-1482,,,6,,,,,
,-951,-12,-423,,-164,-197,-548,,-129,-34,,,-124,-83,-162,,,-5,,,,,
,2375,-3,637,,552,820,724,,573,705,,,883,812,736,,,-8,,,,,
,-2513,-13,4102,,3055,3719,4913,,2604,2972,,,3663,3544,3887,,,5,,,,,
,-331,-3,1775,,947,1181,2360,,709,741,,,1274,1229,1476,,,-3,,,,,
,482,4,137,,32,19,291,,80,14,,,168,125,80,,,1,,,,,
,-469,14,-694,,-755,-769,-876,,-637,-780,,,-845,-804,-876,,,1,,,,,
,171,2,-3929,,-3093,-3692,-4852,,-2547,-3068,,,-3469,-3415,-3812,,,-8,,,,,
,415,-20,-1839,,-1074,-1443,-2384,,-583,-842,,,-998,-1121,-1402,,,-4,,,,,
,-148,-1,-393,,-113,-278,-436,,39,-75,,,7,-92,-76,,,7,,,,,
,64,-11,698,,722,768,697,,655,759,,,732,755,781,,,1,,,,,
,726,13,4262,,3119,3870,4906,,2513,3063,,,3378,3430,3815,,,10,,,,,
,-789,-1,2073,,1105,1475,2519,,707,819,,,1237,1171,1434,,,4,,,,,
,345,-1,499,,174,129,451,,112,4,,,286,174,240,,,-12,,,,,
,-718,,-551,,-588,-834,-757,,-549,-792,,,-658,-757,-760,,,-7,,,,,
,550,17,-3679,,-2780,-3509,-4631,,-2494,-2970,,,-3623,-3567,-3938,,,3,,,,,
,161,-19,-1737,,-910,-1188,-2173,,-626,-694,,,-1310,-1234,-1476,,,,,,,,
,544,2,-388,,-172,-86,-334,,-69,-35,,,-171,-125,-199,,,6,,,,,
