Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Disabled (uV),F3 (uV),Fz (uV),F4 (uV),Disabled (uV),C3 (uV),Cz (uV),C4 (uV),Disabled (uV),P3 (uV),Pz (uV),P4 (uV),Disabled (uV),Disabled (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
,-697,,-4306,,-3307,-3923,-5027,,-2793,-3140,,,-3734,-3558,-3915,,,2,,,,,
,-729,-12,-2271,,-1319,-1681,-2534,,-909,-832,,,-1443,-1270,-1527,,,7,,,,,
,-12,3,-331,,-70,-264,-400,,-11,38,,,-367,-237,-184,,,1,,,,,
,975,-1,570,,672,660,626,,720,827,,,928,762,634,,,-11,,,,,
,-1131,2,4038,,3038,3835,4804,,2615,3057,,,3847,3603,3858,,,11,,,,,
,222,-2,2107,,1073,1625,2465,,641,776,,,1299,1265,1634,,,3,,,,,
,2187,-11,496,,262,328,512,,101,47,,,242,99,70,,,4,,,,,
,-1634,22,-400,,-435,-706,-709,,-452,-693,,,-630,-792,-882,,,-9,,,,,
,-490,-25,-4136,,-3059,-3950,-4906,,-2557,-3028,,,-3606,-3520,-3817,,,4,,,,,
,-71,16,-2239,,-1254,-1572,-2501,,-751,-793,,,-1392,-1247,-1431,,,-5,,,,,
,-472,4,-228,,-148,12,-340,,-114,27,,,-328,-188,-157,,,-5,,,,,
,-47,-5,647,,776,854,783,,615,782,,,638,721,752,,,5,,,,,
,286,7,3885,,3050,3718,4786,,2540,3010,,,3693,3602,3954,,,-9,,,,,
,2313,-8,2172,,1244,1586,2557,,767,828,,,1490,1291,1549,,,10,,,,,
,-800,36,509,,205,258,478,,110,31,,,256,121,75,,,,,,,,
,-955,-45,-684,,-722,-671,-761,,-722,-779,,,-844,-785,-834,,,2,,,,,
,126,-1,-3995,,-3048,-3729,-4750,,-2643,-2973,,,-3841,-3589,-3913,,,2,,,,,
,-467,-3,-2094,,-1158,-1679,-2409,,-683,-752,,,-1461,-1349,-1563,,,-2,,,,,
,-231,13,-492,,-170,-384,-553,,-3,-70,,,-99,-99,-133,,,-1,,,,,
,-279,-30,537,,678,739,661,,696,697,,,904,772,778,,,-10,,,,,
,127,-1,3957,,2983,3852,4834,,2507,2971,,,3584,3621,4014,,,10,,,,,
,56,,2053,,1073,1528,2448,,700,736,,,1331,1332,1494,,,4,,,,,
,211,2,255,,60,15,323,,25,1,,,203,143,205,,,-15,,,,,
,-176,20,-1065,,-996,-1098,-1085,,-704,-848,,,-711,-829,-878,,,18,,,,,
,1118,-13,-4203,,-3167,-3889,-4945,,-2718,-3061,,,-3810,-3646,-4100,,,-4,,,,,
,-748,9,-2120,,-1272,-1521,-2457,,-998,-769,,,-1589,-1294,-1473,,,-1,,,,,
,949,-18,-538,,-298,-275,-455,,-179,-80,,,-186,-89,-24,,,7,,,,,
,-1517,,512,,668,656,686,,788,756,,,944,783,840,,,-17,,,,,
,604,-10,4078,,3128,3776,4764,,2774,3030,,,3912,3637,3864,,,-8,,,,,
,1234,11,2042,,1051,1574,2408,,664,756,,,1327,1285,1385,,,21,,,,,
,1588,-1,426,,166,344,502,,-109,30,,,-55,112,186,,,1,,,,,
,-3071,-1,-494,,-585,-696,-665,,-708,-766,,,-831,-837,-856,,,-13,,,,,
,-263,1,-4036,,-3022,-3898,-4826,,-2544,-2971,,,-3849,-3723,-3857,,,9,,,,,
,1354,1,-2010,,-1089,-1590,-2395,,-705,-715,,,-1470,-1267,-1424,,,-12,,,,,
,579,-10,-318,,-138,-107,-393,,-78,30,,,-181,-59,-80,,,15,,,,,
,-1657,9,631,,658,919,679,,673,790,,,862,818,651,,,3,,,,,
,-340,-12,4119,,3164,3978,4875,,2614,3037,,,3790,3623,3835,,,-4,,,,,
,503,-1,2258,,1369,1672,2630,,798,834,,,1311,1235,1545,,,4,,,,,
,711,15,395,,202,173,455,,155,58,,,248,80,228,,,-15,,,,,
,-1335,-1,-662,,-695,-707,-713,,-662,-738,,,-685,-787,-738,,,-7,,,,,
,751,-1,-4002,,-3099,-3671,-4721,,-2676,-3018,,,-3750,-3599,-3877,,,7,,,,,
,13,-29,-2130,,-1190,-1535,-2395,,-745,-805,,,-1466,-1204,-1395,,,8,,,,,
,-451,-1,-663,,-241,-409,-626,,36,-107,,,220,-48,-199,,,3,,,,,
,-3,5,462,,638,619,639,,620,733,,,652,785,788,,,-5,,,,,
,41,-7,3428,,2751,3620,4533,,2356,2976,,,3514,3573,3806,,,,,,,,
,-487,22,1705,,913,1474,2244,,578,723,,,1330,1277,1429,,,1,,,,,
,333,-18,1412,,650,598,886,,310,64,,,338,107,111,,,3,,,,,
,725,1,123,,-285,-584,-486,,-459,-761,,,-779,-809,-806,,,-2,,,,,
,-282,15,-4468,,-3189,-4100,-5134,,-2534,-3054,,,-3735,-3609,-3964,,,-5,,,,,
,228,-18,-2922,,-1525,-1903,-2808,,-884,-874,,,-1422,-1249,-1396,,,10,,,,,
,-479,-3,-543,,-303,-240,-553,,-128,-73,,,-93,-95,-26,,,-4,,,,,
,258,19,403,,628,769,787,,621,773,,,738,769,720,,,-5,,,,,
,373,-15,3956,,2862,3738,4844,,2444,3024,,,3593,3644,4069,,,1,,,,,
,-911,-4,2282,,1132,1486,2392,,771,768,,,1591,1328,1470,,,3,,,,,
,1227,-10,514,,335,267,356,,119,1,,,256,124,114,,,,,,,,
,-806,12,-938,,-726,-787,-951,,-617,-792,,,-610,-746,-849,,,-8,,,,,
,15,3,-4155,,-3132,-3885,-4921,,-2678,-3071,,,-3668,-3594,-4000,,,3,,,,,
,-82,-3,-1912,,-1141,-1562,-2301,,-845,-763,,,-1640,-1294,-1305,,,-3,,,,,
,584,-12,-300,,-94,-213,-367,,13,8,,,-408,-146,9,,,2,,,,,
,-628,14,612,,660,788,744,,703,757,,,925,832,737,,,6,,,,,
,684,-3,4173,,3068,4010,5003,,2559,3028,,,3783,3601,3851,,,-8,,,,,
,614,11,2134,,1162,1596,2527,,730,772,,,1480,1305,1600,,,-4,,,,,
,-932,-11,504,,314,155,418,,241,24,,,323,136,179,,,-1,,,,,
,41,-16,-579,,-547,-841,-837,,-550,-733,,,-830,-784,-688,,,16,,,,,
,-497,28,-4157,,-3104,-3889,-4934,,-2637,-3044,,,-3683,-3656,-4123,,,2,,,,,
,357,-16,-2092,,-1310,-1501,-2461,,-795,-779,,,-1396,-1244,-1473,,,5,,,,,
,-383,-1,-486,,-240,-154,-424,,-78,-4,,,-334,-117,-40,,,-9,,,,,
,-264,-11,628,,845,817,793,,840,829,,,970,793,783,,,-9,,,,,
,1255,-2,4126,,3104,3816,4931,,2540,3034,,,3673,3589,3891,,,8,,,,,
,-1100,13,2035,,1022,1526,2544,,491,763,,,1232,1291,1571,,,-5,,,,,
,-328,-11,464,,150,342,411,,63,12,,,241,118,26,,,-1,,,,,
,200,13,-612,,-589,-743,-850,,-562,-772,,,-704,-744,-848,,,9,,,,,
,414,-14,-4206,,-3155,-4067,-4963,,-2662,-3101,,,-3882,-3599,-3807,,,4,,,,,
,-420,17,-2267,,-1321,-1840,-2692,,-726,-828,,,-1308,-1235,-1408,,,-10,,,,,
,468,-21,-363,,-107,-166,-440,,-44,7,,,-307,-155,-383,,,-3,,,,,
,-224,12,658,,712,913,722,,651,748,,,782,821,643,,,-1,,,,,
,658,28,4086,,3038,3915,4943,,2513,3061,,,3762,3621,4095,,,-2,,,,,
,-664,-18,2159,,1153,1552,2548,,680,847,,,1376,1272,1662,,,5,,,,,
,798,-11,493,,232,146,441,,81,33,,,225,118,263,,,9,,,,,
,-402,-18,-842,,-748,-857,-902,,-713,-834,,,-777,-808,-842,,,-1,,,,,
,152,20,-4210,,-3112,-3835,-4919,,-2642,-3087,,,-3718,-3605,-3980,,,-3,,,,,
,-350,-16,-2120,,-1278,-1608,-2504,,-664,-791,,,-1291,-1281,-1620,,,-11,,,,,
,-418,-6,-490,,-204,-308,-542,,21,23,,,-126,-124,-177,,,9,,,,,
,881,21,490,,689,637,643,,695,822,,,725,772,820,,,-6,,,,,
,-221,2,3981,,3109,3847,4771,,2502,3034,,,3464,3661,4064,,,2,,,,,
,-286,-21,2243,,1202,1722,2443,,650,779,,,1426,1289,1292,,,4,,,,,
,361,1,15,,67,112,218,,118,-32,,,362,103,-14,,,-1,,,,,
,353,-2,-1060,,-877,-948,-821,,-895,-815,,,-952,-825,-665,,,,,,,,
,-157,1,-3510,,-2914,-3759,-4622,,-2547,-2961,,,-3736,-3661,-3865,,,11,,,,,
,-604,-1,-1470,,-909,-1327,-2184,,-526,-723,,,-1374,-1301,-1454,,,-6,,,,,
,323,1,-175,,-48,-16,-383,,18,-10,,,-333,-123,-188,,,10,,,,,
,-640,,545,,626,766,654,,666,763,,,1017,847,627,,,-1,,,,,
,384,-2,3888,,3081,3727,4803,,2731,3042,,,4009,3616,3875,,,-18,,,,,
,-173,,1867,,1014,1325,2385,,654,799,,,1389,1313,1722,,,-1,,,,,
,141,,349,,179,173,385,,101,42,,,345,110,121,,,8,,,,,
,209,,-602,,-600,-636,-744,,-813,-761,,,-1132,-821,-819,,,-1,,,,,
,190,,-3967,,-3082,-3746,-4893,,-2736,-3041,,,-3933,-3663,-4082,,,5,,,,,
,-925,1,-1873,,-1002,-1533,-2395,,-556,-742,,,-1420,-1356,-1656,,,-4,,,,,
,906,-1,-459,,-83,-383,-585,,149,-11,,,13,-79,-153,,,-7,,,,,
,2708,-8,483,,559,667,619,,603,768,,,829,814,885,,,1,,,,,
,-2348,-24,3850,,2846,3810,4806,,2424,2965,,,3710,3670,4057,,,-2,,,,,
,-595,6,2272,,1203,1724,2676,,680,839,,,1246,1245,1446,,,7,,,,,
,511,,446,,184,151,426,,45,12,,,330,152,87,,,,,,,,
,-1117,-3,-821,,-747,-967,-944,,-696,-840,,,-693,-754,-756,,,5,,,,,
,241,29,-3950,,-2957,-3758,-4869,,-2565,-3024,,,-3877,-3631,-3909,,,1,,,,,
,-187,-26,-2056,,-1134,-1401,-2382,,-744,-787,,,-1541,-1295,-1388,,,7,,,,,
,334,27,-272,,-137,-149,-404,,-8,-6,,,-145,-98,-102,,,-10,,,,,
,2682,-44,468,,631,608,684,,690,770,,,923,807,815,,,-5,,,,,
,-2657,3,3818,,2971,3567,4590,,2622,2966,,,3993,3598,3774,,,2,,,,,
,819,8,2184,,1085,1590,2511,,591,775,,,1214,1248,1468,,,-6,,,,,
,529,-10,415,,183,348,472,,-9,39,,,165,120,85,,,-6,,,,,
,-986,-2,-681,,-609,-691,-685,,-566,-757,,,-789,-883,-822,,,11,,,,,
,-714,2,-4036,,-3161,-3931,-4809,,-2649,-3032,,,-3870,-3584,-3845,,,-2,,,,,
,904,,-1826,,-1057,-1641,-2429,,-554,-743,,,-1272,-1216,-1365,,,,,,,,
,-677,16,-269,,-50,-133,-388,,67,55,,,-43,-121,-186,,,-5,,,,,
,128,-4,443,,696,892,701,,577,805,,,794,773,657,,,5,,,,,
,-411,-12,4092,,3169,4033,5014,,2570,3110,,,3624,3567,3908,,,1,,,,,
,673,,2542,,1337,1731,2757,,753,875,,,1432,1291,1707,,,3,,,,,
,243,,404,,189,112,487,,142,27,,,438,170,356,,,-4,,,,,
,54,-19,-600,,-673,-729,-761,,-642,-746,,,-954,-893,-914,,,5,,,,,
,5848,17,-4074,,-3191,-3824,-5025,,-2726,-3042,,,-4000,-3604,-4059,,,-2,,,,,
,-3405,,-2127,,-1300,-1712,-2682,,-895,-852,,,-1453,-1192,-1339,,,-2,,,,,
,-2302,-17,-804,,-236,-295,-306,,-91,-60,,,-138,-153,-114,,,5,,,,,
,-289,,1687,,1061,1159,1344,,756,838,,,710,662,589,,,2,,,,,
,-218,10,5320,,3406,4141,5017,,2530,3072,,,3537,3528,3798,,,10,,,,,
,-106,-10,2699,,1090,1675,2357,,631,755,,,1382,1342,1390,,,-8,,,,,
,356,-12,910,,179,417,751,,-87,-26,,,175,229,335,,,-4,,,,,
,465,31,615,,-234,-384,-275,,-560,-759,,,-893,-797,-743,,,10,,,,,
,377,-22,-3045,,-2756,-3631,-4662,,-2427,-2994,,,-3741,-3621,-4086,,,-4,,,,,
,-1392,7,-1301,,-1059,-1403,-2271,,-647,-739,,,-1228,-1281,-1615,,,-17,,,,,
,74,-3,426,,-150,55,-162,,-141,-6,,,-177,-145,-214,,,6,,,,,
,-22,-1,1373,,821,996,1029,,652,829,,,792,760,717,,,2,,,,,
,838,-3,4719,,3269,3973,5021,,2762,3108,,,3933,3643,3923,,,3,,,,,
,428,-9,2413,,1126,1555,2704,,700,805,,,1530,1236,1538,,,-8,,,,,
,-1070,,1068,,291,436,843,,-107,37,,,-75,61,317,,,2,,,,,
,64,,173,,-407,-312,-308,,-705,-760,,,-1028,-819,-696,,,3,,,,,
,-480,-17,-3735,,-3010,-3562,-4517,,-2650,-3004,,,-3740,-3625,-3927,,,5,,,,,
,869,16,-1423,,-837,-1312,-2161,,-412,-688,,,-990,-1280,-1775,,,-14,,,,,
,-566,,99,,101,-75,-227,,159,78,,,-329,-139,-45,,,-1,,,,,
,-606,-20,808,,760,896,903,,709,835,,,631,783,875,,,11,,,,,
,602,4,4125,,3063,4028,5044,,2522,3072,,,3837,3671,3954,,,4,,,,,
,308,17,2597,,1301,1899,2911,,593,857,,,1338,1285,1609,,,1,,,,,
,-136,,714,,329,429,822,,64,85,,,115,101,197,,,-9,,,,,
,493,,-606,,-679,-802,-673,,-604,-735,,,-717,-816,-837,,,-7,,,,,
,-779,,-4132,,-3151,-3888,-4914,,-2625,-3037,,,-3782,-3603,-3986,,,15,,,,,
,550,-32,-2250,,-1236,-1565,-2542,,-722,-837,,,-1499,-1311,-1535,,,2,,,,,
,-386,13,-502,,-219,-173,-418,,-53,-73,,,-227,-167,-262,,,-2,,,,,
,286,2,1058,,771,842,862,,626,755,,,806,779,718,,,5,,,,,
,180,-4,4034,,3051,3729,4797,,2562,3050,,,3769,3559,3891,,,-8,,,,,
,-741,-5,1665,,951,1373,2311,,576,743,,,1340,1249,1539,,,-5,,,,,
,7532,7,137,,-110,101,362,,-159,-85,,,85,144,266,,,-13,,,,,
,-3713,20,-1087,,-1030,-956,-979,,-798,-864,,,-729,-750,-722,,,13,,,,,
,-3908,-19,-3913,,-2986,-3796,-4785,,-2467,-3013,,,-3895,-3681,-4240,,,18,,,,,
,677,-9,-1977,,-1095,-1666,-2468,,-643,-818,,,-1426,-1282,-1625,,,-13,,,,,
,-542,6,-192,,-82,-132,-377,,-40,-6,,,-154,-113,-128,,,-8,,,,,
,16,4,952,,743,966,867,,600,733,,,875,829,775,,,4,,,,,
,71,-2,4382,,3135,3993,5032,,2571,3032,,,3742,3562,3946,,,-6,,,,,
,436,-12,2156,,1055,1512,2516,,703,778,,,1522,1285,1507,,,5,,,,,
,-65,1,282,,202,177,517,,113,88,,,175,63,153,,,1,,,,,
,-717,,-793,,-630,-641,-512,,-762,-707,,,-1098,-859,-602,,,-13,,,,,
,873,-23,-3855,,-3029,-3654,-4739,,-2673,-2988,,,-3703,-3606,-4039,,,10,,,,,
,-357,23,-1757,,-1036,-1328,-2206,,-789,-728,,,-1592,-1267,-1556,,,1,,,,,
,494,-18,-318,,-70,-92,-290,,-37,-20,,,-257,-101,-68,,,3,,,,,
,112,-1,536,,682,665,709,,710,824,,,1015,902,975,,,-5,,,,,
,311,-3,4049,,3087,3777,4684,,2702,3069,,,4029,3693,3983,,,,,,,,
,-1276,4,2704,,1313,1913,2757,,747,817,,,1250,1221,1629,,,7,,,,,
,-108,-13,585,,170,364,619,,-5,33,,,105,136,241,,,-3,,,,,
,896,-2,-962,,-775,-837,-799,,-592,-740,,,-497,-770,-900,,,12,,,,,
,-99,14,-4115,,-2979,-3817,-4762,,-2496,-2955,,,-3857,-3664,-3830,,,-6,,,,,
,506,-12,-1761,,-825,-1400,-2376,,-476,-673,,,-1377,-1353,-1641,,,-16,,,,,
,252,12,-183,,-145,-94,-548,,63,-22,,,94,-82,-279,,,9,,,,,
,-1282,-3,672,,641,781,591,,588,628,,,920,885,923,,,,,,,,
,713,,4280,,3106,3853,4947,,2504,2986,,,3709,3582,3902,,,-6,,,,,
,-360,4,1951,,962,1277,2322,,503,753,,,1189,1231,1440,,,2,,,,,
,45,,146,,65,-53,86,,-37,-51,,,-94,62,66,,,10,,,,,
,-795,-1,-834,,-827,-879,-1020,,-836,-882,,,-857,-784,-846,,,2,,,,,
,132,-3,-4033,,-3185,-3897,-4992,,-2710,-3147,,,-3640,-3538,-4023,,,-2,,,,,
,-22,-9,-1778,,-1091,-1595,-2403,,-586,-829,,,-1309,-1242,-1515,,,-11,,,,,
,8,-15,-256,,-177,-336,-507,,-45,-59,,,-254,-107,-3,,,2,,,,,
,1613,16,-170,,253,405,343,,452,683,,,727,894,1095,,,-1,,,,,
,-1160,-21,3612,,2930,3871,4792,,2596,3011,,,3836,3568,3698,,,7,,,,,
,-405,20,2537,,1373,1872,2747,,784,872,,,1424,1233,1222,,,2,,,,,
,1255,-19,840,,470,388,604,,236,122,,,339,40,-6,,,1,,,,,
,-1114,19,-833,,-519,-841,-802,,-400,-712,,,-690,-835,-777,,,6,,,,,
,347,-19,-4027,,-3028,-3760,-4716,,-2575,-2976,,,-3756,-3661,-3872,,,-9,,,,,
,236,,-1772,,-1132,-1299,-2187,,-832,-679,,,-1690,-1324,-1425,,,-4,,,,,
,-96,-11,-681,,-253,-260,-514,,-197,-18,,,-75,-58,-4,,,-3,,,,,
,-374,14,493,,714,660,593,,738,781,,,946,818,884,,,4,,,,,
,-305,-12,4441,,3255,3846,4891,,2636,3050,,,3662,3595,3875,,,2,,,,,
,365,-1,2375,,1201,1648,2576,,627,824,,,1355,1273,1447,,,2,,,,,
,281,11,534,,226,323,433,,93,18,,,288,110,90,,,6,,,,,
,685,5,-480,,-514,-583,-669,,-555,-735,,,-921,-777,-607,,,1,,,,,
,-691,-17,-3740,,-2822,-3689,-4700,,-2379,-2961,,,-3747,-3594,-3835,,,-11,,,,,
,-415,14,-2260,,-1168,-1715,-2509,,-610,-754,,,-1183,-1289,-1544,,,-3,,,,,
,300,-3,-405,,-90,-150,-546,,16,27,,,-331,-150,-196,,,4,,,,,
,-99,-30,1143,,823,962,803,,769,778,,,935,836,630,,,-1,,,,,
,1079,19,4473,,3282,4005,5043,,2743,3080,,,3975,3637,3781,,,5,,,,,
,-1208,2,1834,,991,1396,2327,,656,730,,,1364,1274,1589,,,-5,,,,,
,5569,-1,19,,-86,-188,139,,17,-113,,,370,185,250,,,-18,,,,,
,-3718,4,-588,,-641,-880,-887,,-696,-834,,,-849,-766,-784,,,21,,,,,
,-1878,-15,-3993,,-3037,-3885,-5090,,-2688,-3071,,,-3909,-3607,-4022,,,4,,,,,
,13,12,-2548,,-1622,-1853,-2812,,-1025,-914,,,-1414,-1189,-1564,,,-7,,,,,
,588,-1,-574,,-301,-382,-596,,-87,-57,,,-118,-122,-224,,,4,,,,,
,-260,-33,1054,,880,845,929,,827,830,,,866,768,857,,,-1,,,,,
,374,32,3985,,3113,3829,4773,,2625,3088,,,3683,3569,3930,,,-8,,,,,
,126,-19,1881,,1065,1591,2378,,614,818,,,1244,1240,1491,,,1,,,,,
,-666,-13,818,,313,381,578,,83,20,,,264,143,203,,,5,,,,,
,653,12,-339,,-556,-719,-663,,-618,-773,,,-772,-815,-831,,,2,,,,,
,-485,-12,-4262,,-3155,-4017,-5004,,-2564,-3055,,,-3799,-3639,-3926,,,5,,,,,
,754,,-2625,,-1382,-1728,-2633,,-716,-752,,,-1200,-1355,-1651,,,-5,,,,,
,-754,9,-249,,-73,39,-220,,-95,73,,,-284,-179,-163,,,-8,,,,,
,-279,-9,1236,,903,1020,883,,655,776,,,713,811,774,,,3,,,,,
,837,9,3963,,3080,3759,4765,,2647,3047,,,3787,3561,3809,,,3,,,,,
,-958,-9,1730,,1025,1392,2462,,726,827,,,1269,1187,1505,,,-8,,,,,
,629,,678,,305,359,560,,24,120,,,-245,-10,132,,,7,,,,,
,81,,-400,,-547,-594,-817,,-694,-731,,,-933,-799,-896,,,12,,,,,
,102,-13,-4127,,-3136,-3835,-4999,,-2594,-3077,,,-3417,-3529,-3995,,,2,,,,,
,-491,13,-2124,,-1129,-1582,-2406,,-646,-762,,,-1338,-1209,-1384,,,-8,,,,,
,144,,-189,,-233,-303,-315,,-223,-21,,,-321,-4,140,,,,,,,,
,-52,,688,,589,687,742,,460,723,,,925,881,957,,,-1,,,,,
,-50,-17,3738,,3018,3825,4630,,2591,2984,,,3899,3646,3707,,,-5,,,,,
,-9,17,2120,,1206,1625,2485,,811,824,,,1506,1339,1525,,,5,,,,,
,-101,-17,748,,334,310,616,,165,32,,,192,70,101,,,-2,,,,,
,-458,17,-747,,-610,-984,-1023,,-402,-806,,,-387,-811,-952,,,1,,,,,
,897,-8,-4188,,-3027,-3894,-4990,,-2543,-3027,,,-3844,-3623,-3887,,,1,,,,,
,1151,-22,-1921,,-1143,-1445,-2350,,-876,-811,,,-1582,-1233,-1322,,,8,,,,,
,-731,16,11,,20,-22,-290,,98,-6,,,88,-88,-199,,,-12,,,,,
,-298,-3,728,,730,763,665,,799,774,,,1059,831,847,,,,,,,,
,26,-5,3925,,3126,3777,4817,,2689,3086,,,3733,3535,4006,,,10,,,,,
,-934,-8,2331,,1363,1700,2551,,843,897,,,1265,1182,1542,,,-3,,,,,
,1100,12,643,,290,390,497,,3,58,,,-26,67,146,,,-5,,,,,
,307,-12,-761,,-712,-678,-736,,-716,-773,,,-744,-776,-817,,,-7,,,,,
,-932,12,-4303,,-3266,-3999,-5057,,-2774,-3097,,,-3815,-3561,-3825,,,-1,,,,,
,74,1,-1940,,-1158,-1698,-2478,,-755,-804,,,-1650,-1239,-1409,,,3,,,,,
,1056,-15,-417,,-193,-290,-526,,-78,-28,,,-260,-156,-288,,,2,,,,,
,-1302,2,260,,509,668,524,,598,707,,,750,763,685,,,6,,,,,
,680,13,4002,,3081,3898,4841,,2642,3007,,,3780,3652,3988,,,-1,,,,,
,1447,-5,2000,,895,1452,2445,,559,770,,,1398,1325,1755,,,1,,,,,
,-2269,-26,228,,126,16,330,,28,56,,,245,73,-33,,,-4,,,,,
,3,3,-638,,-626,-883,-953,,-557,-781,,,-524,-811,-1167,,,-4,,,,,
,173,-7,-3698,,-2932,-3592,-4705,,-2635,-2969,,,-3806,-3624,-4017,,,-2,,,,,
,-234,3,-1799,,-987,-1287,-2163,,-709,-717,,,-1647,-1258,-1396,,,4,,,,,
,2536,1,-378,,-139,-201,-353,,-5,20,,,-95,-110,-82,,,3,,,,,
,-2368,-1,635,,620,598,666,,657,780,,,868,753,877,,,1,,,,,
,161,-3,3878,,3018,3703,4683,,2634,2997,,,3769,3495,3736,,,-6,,,,,
,-332,,1859,,1048,1456,2260,,734,674,,,1522,1269,1372,,,-2,,,,,
,-254,-10,720,,318,326,541,,121,-57,,,404,240,222,,,4,,,,,
,2265,10,-310,,-565,-719,-679,,-622,-801,,,-584,-686,-672,,,2,,,,,
,-2260,3,-4235,,-3075,-4003,-4907,,-2585,-2988,,,-3764,-3555,-3790,,,6,,,,,
,1035,-7,-2069,,-1100,-1643,-2616,,-579,-730,,,-1474,-1299,-1428,,,-2,,,,,
,-783,-5,-330,,-170,-178,-559,,-60,-34,,,-102,-119,-106,,,,,,,,
,36,,685,,753,885,829,,606,703,,,933,822,827,,,14,,,,,
,504,17,4232,,3169,3941,4966,,2585,3053,,,3733,3645,4167,,,-8,,,,,
,-190,-17,1985,,1145,1485,2471,,699,847,,,1369,1233,1539,,,-15,,,,,
,-356,,292,,213,187,349,,144,88,,,134,58,,,,-1,,,,,
,892,13,-485,,-602,-673,-886,,-542,-739,,,-659,-884,-1236,,,-3,,,,,
,-1036,-13,-4276,,-3264,-3883,-4952,,-2715,-3059,,,-3799,-3684,-4204,,,5,,,,,
,1342,,-2244,,-1305,-1650,-2435,,-1038,-775,,,-2138,-1367,-1300,,,2,,,,,
,-989,-5,-155,,-4,-220,-388,,86,28,,,-291,-163,-140,,,2,,,,,
,-201,-16,501,,657,591,447,,805,747,,,968,814,558,,,-6,,,,,
,-153,2,3845,,2957,3842,4741,,2562,3056,,,3612,3569,3736,,,4,,,,,
,191,2,2236,,1273,1794,2736,,764,857,,,1310,1230,1411,,,,,,,,
,823,-1,793,,339,351,619,,57,-15,,,184,140,184,,,-9,,,,,
,-517,-3,-378,,-585,-803,-702,,-693,-794,,,-798,-794,-713,,,18,,,,,
,-141,,-4320,,-3144,-3939,-4978,,-2571,-3041,,,-3722,-3627,-3885,,,1,,,,,
,-200,-9,-2045,,-1173,-1578,-2411,,-647,-836,,,-1176,-1208,-1354,,,-4,,,,,
,-295,-1,-161,,-230,-190,-357,,-214,-134,,,-37,-27,169,,,-13,,,,,
,-197,,426,,590,640,604,,671,703,,,1018,899,972,,,,,,,,
,1055,12,3546,,2950,3534,4590,,2602,3020,,,3952,3679,4109,,,4,,,,,
,-101,-2,1924,,1002,1485,2436,,562,780,,,1443,1355,1639,,,11,,,,,
,-124,4,1164,,339,573,697,,53,51,,,66,107,57,,,-5,,,,,
,915,-4,-580,,-656,-696,-814,,-686,-766,,,-795,-795,-860,,,-3,,,,,
,-432,3,-4803,,-3427,-4206,-5223,,-2647,-3125,,,-3584,-3547,-3845,,,,,,,,
,-1142,-12,-2007,,-1080,-1720,-2534,,-572,-810,,,-1135,-1168,-1358,,,12,,,,,
,281,4,367,,197,9,-218,,63,12,,,-207,-153,-210,,,-7,,,,,
,1199,5,393,,546,756,595,,547,763,,,860,853,703,,,-5,,,,,
,-1350,-9,3571,,2953,3773,4549,,2639,3027,,,3814,3612,3832,,,-5,,,,,
,207,-2,2209,,1234,1621,2558,,736,815,,,1285,1218,1546,,,8,,,,,
,-541,-41,1407,,678,573,904,,269,199,,,84,-17,-24,,,3,,,,,
,409,43,-932,,-688,-810,-908,,-589,-710,,,-848,-910,-954,,,-3,,,,,
,947,-17,-4991,,-3553,-4084,-5171,,-2969,-3030,,,-4016,-3678,-3949,,,6,,,,,
,2494,3,-1772,,-1082,-1252,-2090,,-970,-644,,,-2040,-1425,-1703,,,-4,,,,,
,-2604,-6,410,,68,42,-102,,-23,77,,,-433,-260,-365,,,-2,,,,,
,-167,7,525,,710,636,705,,805,803,,,794,791,752,,,,,,,,
,-172,-7,3394,,2961,3651,4487,,2643,2985,,,3789,3594,3805,,,-2,,,,,
,-242,,2171,,1252,1654,2453,,959,746,,,1716,1212,1237,,,-5,,,,,
,113,-23,1537,,395,638,1069,,-3,59,,,-11,50,83,,,2,,,,,
,466,-14,-791,,-794,-884,-862,,-894,-802,,,-937,-752,-802,,,-7,,,,,
,-561,4,-4781,,-3380,-4303,-5260,,-2628,-3157,,,-3545,-3545,-3756,,,2,,,,,
,309,34,-2250,,-1164,-1659,-2477,,-650,-822,,,-1288,-1202,-1349,,,8,,,,,
,448,-35,-24,,-60,-21,-312,,-79,-28,,,-49,-75,-65,,,10,,,,,
,194,35,995,,737,1009,917,,643,776,,,826,795,1099,,,-8,,,,,
,-705,6,4098,,3117,3863,4813,,2700,3012,,,3915,3688,4086,,,,,,,,
,777,-7,1770,,1081,1343,2340,,792,745,,,1588,1351,1549,,,1,,,,,
,-566,-34,545,,181,213,575,,-26,25,,,-84,126,344,,,-1,,,,,
,-427,1,-324,,-561,-648,-753,,-707,-725,,,-843,-775,-858,,,8,,,,,
,39,2,-4415,,-3226,-3933,-5158,,-2580,-3109,,,-3461,-3496,-4079,,,-6,,,,,
,-35,-23,-2308,,-1162,-1668,-2630,,-601,-835,,,-1352,-1234,-1454,,,-7,,,,,
,404,5,-251,,-62,-251,-335,,-52,6,,,-259,-128,45,,,1,,,,,
,-34,6,999,,792,819,867,,777,826,,,1004,797,841,,,1,,,,,
