Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Fz (uV),P4 (uV),O1 (uV),O2 (uV),Ref (uV),AccX (mg),AccY (mg),AccZ (mg),Event A,Event B
,-366,-12,-37,-69,279,-3370,,,,,,,,,,,,-13,,,,,
,-115,13,426,1175,1871,6117,,,,,,,,,,,,8,,,,,
,493,-13,1825,5259,8196,18595,,,,,,,,,,,,-6,,,,,
,-617,-18,499,1530,2043,5549,,,,,,,,,,,,3,,,,,
,369,-5,-15,-20,304,-3608,,,,,,,,,,,,-4,,,,,
,10,3,-509,-1326,-1725,-6657,,,,,,,,,,,,5,,,,,
,-187,-13,-1803,-5285,-8636,-12762,,,,,,,,,,,,-11,,,,,
,-241,2,-423,-1379,-2553,-1484,,,,,,,,,,,,6,,,,,
,353,-1,39,130,-96,1101,,,,,,,,,,,,7,,,,,
,24,-4,455,1203,2383,-212,,,,,,,,,,,,-1,,,,,
,1494,5,1755,5128,8689,12276,,,,,,,,,,,,4,,,,,
,170,-14,424,1397,2014,7285,,,,,,,,,,,,-1,,,,,
,-1708,22,26,-4,-326,2876,,,,,,,,,,,,-7,,,,,
,-58,-8,-408,-1050,-1948,-2080,,,,,,,,,,,,-8,,,,,
,-194,-1,-1802,-5288,-8190,-19198,,,,,,,,,,,,12,,,,,
,304,-21,-483,-1537,-2128,-7992,,,,,,,,,,,,6,,,,,
,-166,3,,-268,-650,1850,,,,,,,,,,,,-3,,,,,
,1635,,464,2091,3405,9646,,,,,,,,,,,,-16,,,,,
,-1446,,1827,4490,6727,13372,,,,,,,,,,,,12,,,,,
,-84,-3,442,1722,3160,1821,,,,,,,,,,,,2,,,,,
,950,-9,-32,-115,217,-2996,,,,,,,,,,,,-13,,,,,
,292,-21,-480,-1293,-2321,-695,,,,,,,,,,,,11,,,,,
,-1216,17,-1781,-5181,-8669,-12369,,,,,,,,,,,,10,,,,,
,-55,-18,-390,-1289,-2365,-3656,,,,,,,,,,,,7,,,,,
,8676,4,-19,-45,281,-3882,,,,,,,,,,,,-8,,,,,
,-3838,-3,410,1141,2355,539,,,,,,,,,,,,-7,,,,,
,-3919,-1,1786,5230,8287,18493,,,,,,,,,,,,-1,,,,,
,-1036,4,476,1443,1893,7444,,,,,,,,,,,,7,,,,,
,47,-18,24,87,-104,832,,,,,,,,,,,,-9,,,,,
,-112,5,-473,-1252,-1672,-7341,,,,,,,,,,,,5,,,,,
,0,,-1821,-5323,-8199,-18317,,,,,,,,,,,,-4,,,,,
,76,-19,-450,-1429,-2441,-1473,,,,,,,,,,,,6,,,,,
,49,7,42,59,-275,2922,,,,,,,,,,,,-5,,,,,
,721,-17,483,1335,1977,4191,,,,,,,,,,,,1,,,,,
,-824,-3,1769,5192,8770,11524,,,,,,,,,,,,-1,,,,,
,-78,15,402,1318,2414,1728,,,,,,,,,,,,14,,,,,
,66,-12,-18,-43,-218,3067,,,,,,,,,,,,-8,,,,,
,-9,13,-421,-1180,-2277,-522,,,,,,,,,,,,,,,,,
,202,-3,-1753,-5136,-8520,-14740,,,,,,,,,,,,-6,,,,,
,-26,-8,-442,-1418,-1924,-8536,,,,,,,,,,,,14,,,,,
,-94,-21,-55,-83,228,-2667,,,,,,,,,,,,-13,,,,,
,1904,20,434,1171,1815,6502,,,,,,,,,,,,1,,,,,
,-484,-2,1827,5071,7782,17335,,,,,,,,,,,,3,,,,,
,-1404,15,483,2257,3571,8120,,,,,,,,,,,,2,,,,,
,-201,-38,-18,-756,-1043,-6698,,,,,,,,,,,,-12,,,,,
,35,3,-490,-1200,-1537,-5527,,,,,,,,,,,,-4,,,,,
,14,,-1792,-5196,-8550,-12083,,,,,,,,,,,,2,,,,,
,35,-11,-425,-1334,-2527,-1603,,,,,,,,,,,,4,,,,,
,17,-15,22,80,-78,639,,,,,,,,,,,,-2,,,,,
,736,14,450,1166,2410,-717,,,,,,,,,,,,,,,,,
,197,1,1764,5178,8703,12950,,,,,,,,,,,,4,,,,,
,-1086,-22,439,1417,1997,7725,,,,,,,,,,,,4,,,,,
,174,-10,23,31,-298,2841,,,,,,,,,,,,12,,,,,
,-208,10,-414,-1171,-2132,-2890,,,,,,,,,,,,-8,,,,,
,87,,-1820,-5259,-8048,-19671,,,,,,,,,,,,-8,,,,,
,-39,-9,-474,-1487,-2065,-6908,,,,,,,,,,,,9,,,,,
,146,,-29,-33,-217,3239,,,,,,,,,,,,2,,,,,
,688,-22,485,1301,1810,6330,,,,,,,,,,,,-4,,,,,
,-817,,1838,5326,8362,15935,,,,,,,,,,,,-11,,,,,
,-13,9,443,1401,2585,255,,,,,,,,,,,,6,,,,,
,143,-4,-55,-110,183,-2340,,,,,,,,,,,,5,,,,,
,-1,,-473,-1266,-2256,-134,,,,,,,,,,,,-5,,,,,
,757,-5,-1759,-5173,-8716,-12603,,,,,,,,,,,,-2,,,,,
,-913,-10,-405,-1308,-2321,-4091,,,,,,,,,,,,,,,,,
,-20,2,-5,-63,357,-4410,,,,,,,,,,,,3,,,,,
,44,12,404,1171,2267,1316,,,,,,,,,,,,1,,,,,
,2279,,1788,5208,8231,18805,,,,,,,,,,,,1,,,,,
,137,2,465,1174,1365,6121,,,,,,,,,,,,-6,,,,,
,-645,-11,35,864,1375,2929,,,,,,,,,,,,9,,,,,
,-1723,-27,-457,-1881,-2744,-9638,,,,,,,,,,,,-6,,,,,
,-4,-7,-1835,-5205,-8036,-17218,,,,,,,,,,,,,,,,,
,-83,,-460,-1423,-2499,-1072,,,,,,,,,,,,-12,,,,,
,80,12,37,38,-315,2597,,,,,,,,,,,,8,,,,,
,11,-12,478,1337,2103,3951,,,,,,,,,,,,1,,,,,
,52,,1779,5185,8797,11042,,,,,,,,,,,,3,,,,,
,-65,-16,420,1342,2399,2485,,,,,,,,,,,,-4,,,,,
,-3,-4,-15,-28,-237,3411,,,,,,,,,,,,8,,,,,
,-187,20,-420,-1185,-2320,-739,,,,,,,,,,,,,,,,,
,214,-49,-1773,-5134,-8450,-15117,,,,,,,,,,,,-2,,,,,
,176,-4,-455,-1461,-1917,-9089,,,,,,,,,,,,-10,,,,,
,12092,-3,-35,-77,174,-1907,,,,,,,,,,,,2,,,,,
,-3876,13,440,1216,1847,6992,,,,,,,,,,,,6,,,,,
,-3880,-10,1825,5308,8169,18111,,,,,,,,,,,,-2,,,,,
,-2328,37,477,1502,2174,4692,,,,,,,,,,,,-4,,,,,
,-753,-37,-18,-92,307,-4638,,,,,,,,,,,,-4,,,,,
,-1382,,-483,-1254,-1727,-5069,,,,,,,,,,,,4,,,,,
,-288,-19,-1807,-5270,-8658,-11892,,,,,,,,,,,,-5,,,,,
,110,-1,-405,-1372,-2657,-2046,,,,,,,,,,,,6,,,,,
,179,1,25,102,15,175,,,,,,,,,,,,2,,,,,
,-135,-16,431,1165,2456,-1062,,,,,,,,,,,,5,,,,,
,3164,5,1754,5156,8585,13708,,,,,,,,,,,,-2,,,,,
,-3119,-1,444,1389,1976,8036,,,,,,,,,,,,5,,,,,
,-46,-9,33,42,-319,2567,,,,,,,,,,,,-12,,,,,
,4390,8,-429,-1399,-2492,-4497,,,,,,,,,,,,4,,,,,
,-3874,2,-1816,-4407,-6410,-16676,,,,,,,,,,,,8,,,,,
,110,-20,-472,-2418,-3884,-9546,,,,,,,,,,,,1,,,,,
,-827,1,1,415,548,5022,,,,,,,,,,,,,,,,,
,-99,-13,482,1177,1582,5761,,,,,,,,,,,,-4,,,,,
,3130,-2,1820,5324,8475,15502,,,,,,,,,,,,2,,,,,
,-2943,5,418,1381,2612,-50,,,,,,,,,,,,-4,,,,,
,82,9,-36,-90,128,-1569,,,,,,,,,,,,10,,,,,
,2258,-12,-456,-1256,-2252,153,,,,,,,,,,,,1,,,,,
,-2015,12,-1748,-5149,-8704,-12759,,,,,,,,,,,,-12,,,,,
,-338,-22,-423,-1327,-2304,-4689,,,,,,,,,,,,2,,,,,
,365,8,-20,-63,395,-4671,,,,,,,,,,,,3,,,,,
,-443,-16,401,1141,2217,2131,,,,,,,,,,,,-4,,,,,
,-14,-12,1796,5217,8212,18985,,,,,,,,,,,,-6,,,,,
,239,-2,470,1495,1905,7065,,,,,,,,,,,,-2,,,,,
,-106,3,37,80,31,-170,,,,,,,,,,,,6,,,,,
,227,-1,-463,-1313,-1636,-8060,,,,,,,,,,,,4,,,,,
,-166,,-1839,-5295,-8317,-16734,,,,,,,,,,,,-3,,,,,
,-191,11,-448,-1402,-2500,-918,,,,,,,,,,,,4,,,,,
,66,-11,34,73,-296,2504,,,,,,,,,,,,-5,,,,,
,650,-22,474,1302,2106,3221,,,,,,,,,,,,,,,,,
,-672,2,1774,5161,8827,10839,,,,,,,,,,,,6,,,,,
,44,19,413,1325,2290,3180,,,,,,,,,,,,-4,,,,,
,80,-21,-6,-22,-213,3646,,,,,,,,,,,,-15,,,,,
,1768,1,-425,-1164,-2334,-878,,,,,,,,,,,,14,,,,,
,-1402,-1,-1754,-5423,-8922,-16801,,,,,,,,,,,,3,,,,,
,-174,-8,-472,-720,-502,-6921,,,,,,,,,,,,-8,,,,,
,-314,-2,-48,-518,-711,-2183,,,,,,,,,,,,9,,,,,
,-77,-21,448,1025,1493,6271,,,,,,,,,,,,-7,,,,,
,74,-1,1844,5458,8480,18579,,,,,,,,,,,,-4,,,,,
,105,3,466,1512,2215,4063,,,,,,,,,,,,6,,,,,
,-21,18,-17,-57,397,-4662,,,,,,,,,,,,-4,,,,,
,-177,-17,-486,-1311,-1901,-4384,,,,,,,,,,,,6,,,,,
,102,,-1802,-5252,-8690,-11779,,,,,,,,,,,,-1,,,,,
,699,-1,-413,-1322,-2542,-2111,,,,,,,,,,,,7,,,,,
,-682,13,28,63,39,-546,,,,,,,,,,,,-9,,,,,
,77,-12,424,1190,2498,-1085,,,,,,,,,,,,-5,,,,,
,452,-10,1753,5131,8468,14527,,,,,,,,,,,,-2,,,,,
,-687,-2,458,1390,1959,8084,,,,,,,,,,,,10,,,,,
,206,-19,38,91,-229,2418,,,,,,,,,,,,5,,,,,
,159,-13,-436,-1168,-1970,-3920,,,,,,,,,,,,-6,,,,,
,96,,-1817,-5320,-8086,-20216,,,,,,,,,,,,5,,,,,
,1811,2,-477,-1439,-2159,-5287,,,,,,,,,,,,-1,,,,,
,-677,11,1,-18,-277,3611,,,,,,,,,,,,12,,,,,
,-1355,-11,494,1312,1833,5970,,,,,,,,,,,,,,,,,
,4301,16,1816,5283,8475,14780,,,,,,,,,,,,-15,,,,,
,-1679,-3,423,1349,2615,-272,,,,,,,,,,,,-1,,,,,
,-1686,-31,-43,-42,125,-564,,,,,,,,,,,,3,,,,,
,-1171,18,-472,-1297,-2376,120,,,,,,,,,,,,,,,,,
,415,-34,-1751,-5119,-8631,-12939,,,,,,,,,,,,,,,,,
,-210,17,-411,-1332,-2251,-5356,,,,,,,,,,,,3,,,,,
,-312,,-7,-359,-143,-5904,,,,,,,,,,,,-2,,,,,
,1350,-15,393,2011,3782,6083,,,,,,,,,,,,-3,,,,,
,246,19,1801,4389,6604,16206,,,,,,,,,,,,2,,,,,
,-1566,12,484,1750,2429,7788,,,,,,,,,,,,-3,,,,,
,222,-30,24,79,73,-754,,,,,,,,,,,,-1,,,,,
,331,-2,-473,-1308,-1618,-8192,,,,,,,,,,,,14,,,,,
,-245,3,-1831,-5301,-8372,-15925,,,,,,,,,,,,-6,,,,,
,81,-32,-446,-1428,-2540,-870,,,,,,,,,,,,-9,,,,,
,-249,2,38,111,-248,2322,,,,,,,,,,,,-4,,,,,
,-139,9,476,1305,2161,2698,,,,,,,,,,,,7,,,,,
,135,-11,1763,5130,8822,10640,,,,,,,,,,,,9,,,,,
,2005,1,405,1348,2239,4121,,,,,,,,,,,,-10,,,,,
,-1195,-13,14,-46,-330,3589,,,,,,,,,,,,5,,,,,
,-913,12,-412,-1087,-2152,-941,,,,,,,,,,,,9,,,,,
,-41,1,-1783,-5169,-8332,-16288,,,,,,,,,,,,-4,,,,,
,112,,-466,-1532,-1993,-9588,,,,,,,,,,,,-22,,,,,
,-130,-21,-37,-44,75,-140,,,,,,,,,,,,3,,,,,
,2302,-13,438,1213,1787,7155,,,,,,,,,,,,12,,,,,
,-1894,-1,1821,5334,8229,17804,,,,,,,,,,,,-2,,,,,
,5,4,492,1464,2277,3387,,,,,,,,,,,,-5,,,,,
,-281,11,-32,-51,380,-4714,,,,,,,,,,,,-3,,,,,
,-52,,-506,-1324,-1998,-3606,,,,,,,,,,,,6,,,,,
,4,-11,-1783,-5239,-8655,-11682,,,,,,,,,,,,-11,,,,,
,1819,-1,-397,-1320,-2509,-2305,,,,,,,,,,,,-5,,,,,
,-1925,-17,9,75,74,-1136,,,,,,,,,,,,9,,,,,
,346,-13,441,1106,2394,-1391,,,,,,,,,,,,16,,,,,
,3963,-3,1771,5019,8175,14561,,,,,,,,,,,,-1,,,,,
,-3817,3,453,2092,3247,10915,,,,,,,,,,,,-7,,,,,
,-364,-1,27,-712,-1785,-713,,,,,,,,,,,,5,,,,,
,-100,2,-452,-780,-1146,-3112,,,,,,,,,,,,3,,,,,
,116,-1,-1816,-5474,-8339,-20730,,,,,,,,,,,,-12,,,,,
,-32,,-477,-1383,-2123,-4269,,,,,,,,,,,,1,,,,,
,8,1,16,-3,-270,3705,,,,,,,,,,,,2,,,,,
,1760,-1,483,1315,1818,5688,,,,,,,,,,,,2,,,,,
,-72,-31,1810,5261,8572,14154,,,,,,,,,,,,-5,,,,,
,-1810,13,426,1323,2592,-283,,,,,,,,,,,,2,,,,,
,1011,-13,-45,-30,21,222,,,,,,,,,,,,1,,,,,
,-878,1,-450,-1251,-2300,268,,,,,,,,,,,,2,,,,,
,311,-1,-1756,-5145,-8677,-13274,,,,,,,,,,,,-1,,,,,
,-392,1,-408,-1338,-2156,-5929,,,,,,,,,,,,-7,,,,,
,177,6,-21,-75,375,-4716,,,,,,,,,,,,7,,,,,
,-304,-28,416,1155,2098,3770,,,,,,,,,,,,8,,,,,
,295,10,1795,5208,8162,19125,,,,,,,,,,,,,,,,,
,1016,2,489,1536,1965,6588,,,,,,,,,,,,-2,,,,,
,-1255,-22,19,63,150,-1407,,,,,,,,,,,,-6,,,,,
,-44,20,-490,-1342,-1660,-8133,,,,,,,,,,,,-4,,,,,
,172,10,-1827,-5292,-8428,-15091,,,,,,,,,,,,-1,,,,,
,-100,-27,-438,-1389,-2553,-878,,,,,,,,,,,,8,,,,,
,-41,-12,34,86,-252,2096,,,,,,,,,,,,2,,,,,
,371,11,476,1280,2222,1969,,,,,,,,,,,,-9,,,,,
,286,2,1761,5139,8835,10788,,,,,,,,,,,,-10,,,,,
,-738,-13,410,1084,1717,3892,,,,,,,,,,,,7,,,,,
,850,11,-2,751,1094,6204,,,,,,,,,,,,10,,,,,
,-856,-27,-421,-1769,-3445,-3288,,,,,,,,,,,,-6,,,,,
,234,17,-1770,-5097,-8078,-16765,,,,,,,,,,,,-2,,,,,
,-13,,-471,-1433,-1809,-9023,,,,,,,,,,,,6,,,,,
,-98,,-33,-46,-18,590,,,,,,,,,,,,1,,,,,
,-0,2,466,1213,1822,7103,,,,,,,,,,,,-4,,,,,
,-20,-36,1834,5313,8171,17525,,,,,,,,,,,,-3,,,,,
,617,-12,462,1485,2382,2797,,,,,,,,,,,,2,,,,,
,-597,8,-36,-80,381,-4645,,,,,,,,,,,,,,,,,
,105,6,-492,-1313,-2049,-2740,,,,,,,,,,,,7,,,,,
,-122,-4,-1780,-5225,-8711,-11842,,,,,,,,,,,,-5,,,,,
,-112,-13,-402,-1302,-2511,-2528,,,,,,,,,,,,-3,,,,,
,20,15,5,38,174,-1718,,,,,,,,,,,,1,,,,,
,44,-15,428,1149,2458,-1117,,,,,,,,,,,,-4,,,,,
,-28,2,1772,5181,8410,16225,,,,,,,,,,,,,,,,,
,1810,-4,430,1424,1941,8083,,,,,,,,,,,,6,,,,,
,-1768,9,43,42,-335,1835,,,,,,,,,,,,3,,,,,
,-188,-26,-423,-1126,-1693,-5062,,,,,,,,,,,,-6,,,,,
,114,-9,-1831,-5354,-8109,-20019,,,,,,,,,,,,1,,,,,
,513,11,-489,-1476,-2388,-3787,,,,,,,,,,,,13,,,,,
,-572,-10,3,47,-213,3708,,,,,,,,,,,,-18,,,,,
,373,10,506,1331,1847,5457,,,,,,,,,,,,6,,,,,
,-238,-14,1821,5224,8587,13455,,,,,,,,,,,,7,,,,,
,29,,406,1331,2584,-125,,,,,,,,,,,,-2,,,,,
,356,-6,-31,-40,-38,1001,,,,,,,,,,,,1,,,,,
,-394,-23,-425,-1502,-2813,-971,,,,,,,,,,,,-9,,,,,
,-73,13,-1776,-4331,-7135,-10379,,,,,,,,,,,,-5,,,,,
,696,-12,-427,-2161,-3577,-9410,,,,,,,,,,,,-4,,,,,
,-573,10,-20,99,726,-3867,,,,,,,,,,,,18,,,,,
,52,-9,405,1268,2187,4780,,,,,,,,,,,,-1,,,,,
,17,-18,1810,5249,8197,19207,,,,,,,,,,,,-5,,,,,
,-69,18,495,1464,1856,6067,,,,,,,,,,,,-9,,,,,
,-207,-23,5,50,262,-1950,,,,,,,,,,,,9,,,,,
,283,14,-505,-1340,-1669,-7933,,,,,,,,,,,,-7,,,,,
,-176,6,-1814,-5288,-8526,-14337,,,,,,,,,,,,7,,,,,
,-33,-17,-429,-1382,-2546,-964,,,,,,,,,,,,-2,,,,,
,-93,4,39,126,-171,1997,,,,,,,,,,,,,,,,,
,269,-5,461,1220,2237,1220,,,,,,,,,,,,7,,,,,
,-63,-1,1764,5157,8849,11008,,,,,,,,,,,,15,,,,,
,258,1,420,1370,2138,5704,,,,,,,,,,,,-14,,,,,
,-218,-18,14,-19,-324,3488,,,,,,,,,,,,-3,,,,,
,-270,2,-412,-1094,-2196,-1457,,,,,,,,,,,,3,,,,,
,681,-3,-1787,-5220,-8247,-17722,,,,,,,,,,,,-2,,,,,
,-457,,-489,-1506,-1928,-8983,,,,,,,,,,,,4,,,,,
,-63,19,-20,-35,-53,1309,,,,,,,,,,,,2,,,,,
,-171,-26,461,1225,1777,6988,,,,,,,,,,,,-2,,,,,
,102,7,1828,5359,8262,17345,,,,,,,,,,,,,,,,,
,-6,-5,468,1418,2396,2068,,,,,,,,,,,,-4,,,,,
,130,5,-32,-93,376,-4351,,,,,,,,,,,,-1,,,,,
,-18,2,-500,-1286,-2103,-1982,,,,,,,,,,,,7,,,,,
,142,-31,-1770,-5273,-8829,-12100,,,,,,,,,,,,-7,,,,,
,2955,4,-396,-1391,-2698,-3437,,,,,,,,,,,,-5,,,,,
,-2527,,10,653,1462,183,,,,,,,,,,,,4,,,,,
,2248,-19,415,357,950,-3806,,,,,,,,,,,,7,,,,,
,-1889,16,1762,5551,9083,18404,,,,,,,,,,,,-2,,,,,
,-901,-13,452,1303,1631,7373,,,,,,,,,,,,-7,,,,,
,-196,-11,22,301,167,2637,,,,,,,,,,,,-8,,,,,
,625,13,-424,-1421,-2183,-6721,,,,,,,,,,,,-5,,,,,
,-641,-22,-1817,-5233,-7938,-19434,,,,,,,,,,,,13,,,,,
,1120,-12,-483,-1470,-2381,-2971,,,,,,,,,,,,2,,,,,
,-1119,17,6,16,-282,3471,,,,,,,,,,,,-2,,,,,
,201,-16,506,1324,1880,5156,,,,,,,,,,,,5,,,,,
,-316,14,1794,5256,8703,12926,,,,,,,,,,,,,,,,,
,307,-15,406,1337,2527,263,,,,,,,,,,,,5,,,,,
,15,-14,-35,-49,-69,1667,,,,,,,,,,,,-2,,,,,
,11592,21,-425,-1249,-2337,43,,,,,,,,,,,,-7,,,,,
,-3827,-31,-1754,-5165,-8718,-13936,,,,,,,,,,,,1,,,,,
,-3889,23,-448,-1456,-2151,-7645,,,,,,,,,,,,4,,,,,
,-3714,-11,-22,233,954,-2895,,,,,,,,,,,,2,,,,,
,369,1,422,1027,1693,4673,,,,,,,,,,,,-3,,,,,
,-748,-2,1817,5122,7925,18485,,,,,,,,,,,,,,,,,
,82,-31,501,1584,2103,6290,,,,,,,,,,,,-1,,,,,
,-116,29,-8,26,254,-2627,,,,,,,,,,,,1,,,,,
,-35,-18,-497,-1330,-1679,-7588,,,,,,,,,,,,,,,,,
,118,2,-1829,-5278,-8524,-13521,,,,,,,,,,,,-2,,,,,
,380,1,-416,-1391,-2590,-1150,,,,,,,,,,,,-1,,,,,
,-496,-7,43,-160,-656,464,,,,,,,,,,,,10,,,,,
,3370,17,445,1993,3749,3356,,,,,,,,,,,,-5,,,,,
,2004,4,1759,4451,7482,9107,,,,,,,,,,,,-4,,,,,
,-1130,5,428,1524,2325,6759,,,,,,,,,,,,-1,,,,,
,-2388,-25,23,209,116,4301,,,,,,,,,,,,2,,,,,
,-1794,8,-403,-1330,-2604,-2679,,,,,,,,,,,,1,,,,,
,321,-1,-1787,-5172,-8077,-18098,,,,,,,,,,,,8,,,,,
,-346,-21,-488,-1463,-1881,-8528,,,,,,,,,,,,-11,,,,,
,761,7,-42,-74,-161,1958,,,,,,,,,,,,-4,,,,,
,100,-19,478,1246,1777,6868,,,,,,,,,,,,-1,,,,,
,-688,2,1824,5367,8304,17068,,,,,,,,,,,,3,,,,,
,-88,,455,1399,2441,1424,,,,,,,,,,,,-3,,,,,
,-22,-3,-29,-79,375,-3933,,,,,,,,,,,,5,,,,,
,149,5,-478,-1300,-2187,-1419,,,,,,,,,,,,,,,,,
,97,-3,-1778,-5219,-8743,-12042,,,,,,,,,,,,1,,,,,
,-235,-2,-394,-1255,-2403,-2938,,,,,,,,,,,,-9,,,,,
,-132,3,-3,-3,260,-3088,,,,,,,,,,,,9,,,,,
,1915,-3,398,1125,2392,-449,,,,,,,,,,,,5,,,,,
,-1710,2,1780,5171,8332,17627,,,,,,,,,,,,-7,,,,,
,-226,-28,463,1434,1866,7740,,,,,,,,,,,,-2,,,,,
,140,,38,153,-130,1535,,,,,,,,,,,,4,,,,,
,131,,-445,-1270,-1778,-6622,,,,,,,,,,,,-5,,,,,
,-206,-15,-1836,-5344,-8122,-19281,,,,,,,,,,,,12,,,,,
,60,-2,-453,-1417,-2367,-2218,,,,,,,,,,,,-7,,,,,
,-68,14,22,-3,-335,3196,,,,,,,,,,,,,,,,,
,79,-27,475,1356,1903,4937,,,,,,,,,,,,4,,,,,
,-60,27,1790,4987,8297,11180,,,,,,,,,,,,-15,,,,,
,146,-31,409,2096,4016,3669,,,,,,,,,,,,-2,,,,,
,-255,17,-14,-880,-1761,-763,,,,,,,,,,,,17,,,,,
,1688,-17,-433,-796,-1520,1439,,,,,,,,,,,,1,,,,,
,-1432,3,-1761,-5316,-8963,-14791,,,,,,,,,,,,-9,,,,,
,-180,1,-440,-1285,-1743,-7452,,,,,,,,,,,,3,,,,,
,11,-21,-32,-109,275,-3653,,,,,,,,,,,,-4,,,,,
,-176,16,432,1154,1849,5736,,,,,,,,,,,,-4,,,,,
,2400,5,1811,5292,8211,18786,,,,,,,,,,,,-7,,,,,
,-1568,-11,477,1522,2041,5762,,,,,,,,,,,,16,,,,,
,-801,-24,-5,-12,288,-3344,,,,,,,,,,,,4,,,,,
,269,19,-475,-1327,-1706,-7049,,,,,,,,,,,,-7,,,,,
,-113,-19,-1819,-5277,-8617,-12983,,,,,,,,,,,,-6,,,,,
,61,,-444,-1386,-2584,-1357,,,,,,,,,,,,9,,,,,
,-261,,50,120,-126,1287,,,,,,,,,,,,2,,,,,
,313,-3,452,1230,2404,120,,,,,,,,,,,,-1,,,,,
,163,,1757,5138,8718,11893,,,,,,,,,,,,-17,,,,,
,-406,,430,1372,2023,7018,,,,,,,,,,,,13,,,,,
,70,3,12,32,-272,3223,,,,,,,,,,,,5,,,,,
,191,-3,-405,-1122,-2150,-2265,,,,,,,,,,,,-2,,,,,
,56,-26,-1803,-5261,-8123,-18920,,,,,,,,,,,,-6,,,,,
,-207,16,-490,-1488,-2006,-7971,,,,,,,,,,,,-2,,,,,
,-59,,-10,-38,-174,2636,,,,,,,,,,,,2,,,,,
,-84,-16,486,1242,1785,6577,,,,,,,,,,,,3,,,,,
,206,-2,1829,5359,8363,16578,,,,,,,,,,,,5,,,,,
,271,1,435,1365,2412,797,,,,,,,,,,,,2,,,,,
,-242,-13,-42,-257,-20,-4128,,,,,,,,,,,,-5,,,,,
,1836,9,-483,-628,-976,1893,,,,,,,,,,,,1,,,,,
,-1861,24,-1754,-5922,-10093,-15051,,,,,,,,,,,,-1,,,,,
,-318,-52,-407,-977,-1831,-2409,,,,,,,,,,,,3,,,,,
,343,20,-14,-5,334,-3468,,,,,,,,,,,,-6,,,,,
,-124,-7,416,1063,2224,-57,,,,,,,,,,,,-1,,,,,
,23,-13,1778,5206,8313,18276,,,,,,,,,,,,5,,,,,
,-203,-11,464,1455,1944,7571,,,,,,,,,,,,-1,,,,,
,609,,46,120,-96,1104,,,,,,,,,,,,2,,,,,
,-432,2,-453,-1293,-1774,-7201,,,,,,,,,,,,,,,,,
,6,-1,-1850,-5280,-8131,-18598,,,,,,,,,,,,3,,,,,
,-39,1,-465,-1431,-2455,-1754,,,,,,,,,,,,,,,,,
,1,9,37,22,-306,3067,,,,,,,,,,,,9,,,,,
,34,-10,489,1353,1979,4538,,,,,,,,,,,,-10,,,,,
,150,-2,1794,5179,8768,11657,,,,,,,,,,,,-4,,,,,
,73,3,399,1336,2482,1327,,,,,,,,,,,,13,,,,,
,2359,33,-1,-25,-213,2884,,,,,,,,,,,,-5,,,,,
,-2134,-46,-424,-1195,-2269,-333,,,,,,,,,,,,-7,,,,,
,-552,-22,-1765,-5136,-8551,-14527,,,,,,,,,,,,10,,,,,
,184,10,-456,-1434,-1970,-8389,,,,,,,,,,,,5,,,,,
,-126,-10,-40,-87,263,-2988,,,,,,,,,,,,-11,,,,,
,-99,-13,440,1203,1885,6391,,,,,,,,,,,,-10,,,,,
,26,-3,1820,5266,8162,18411,,,,,,,,,,,,4,,,,,
,90,-4,487,1510,2110,5386,,,,,,,,,,,,6,,,,,
,195,4,-13,-17,326,-3830,,,,,,,,,,,,-9,,,,,
,116,18,-509,-1629,-2335,-7602,,,,,,,,,,,,6,,,,,
,-322,-18,-1813,-4392,-6995,-9219,,,,,,,,,,,,4,,,,,
,-248,-17,-402,-2159,-4093,-4481,,,,,,,,,,,,-1,,,,,
,187,17,40,348,333,1663,,,,,,,,,,,,2,,,,,
,3,-4,447,1201,2464,-379,,,,,,,,,,,,-4,,,,,
,593,-18,1749,5130,8677,12590,,,,,,,,,,,,2,,,,,
,-426,9,418,1380,1973,7475,,,,,,,,,,,,3,,,,,
,-262,-22,39,65,-262,3033,,,,,,,,,,,,,,,,,
,33,8,-416,-1142,-2106,-2662,,,,,,,,,,,,-7,,,,,
,-79,14,-1809,-5286,-8103,-19481,,,,,,,,,,,,4,,,,,
,75,,-486,-1470,-2059,-7282,,,,,,,,,,,,-9,,,,,
,138,-32,-19,-51,-201,3078,,,,,,,,,,,,2,,,,,
,650,2,495,1276,1807,6413,,,,,,,,,,,,-3,,,,,
,-493,11,1834,5359,8348,16157,,,,,,,,,,,,2,,,,,
,-193,-11,436,1375,2531,405,,,,,,,,,,,,3,,,,,
,-145,-18,-53,-91,247,-2651,,,,,,,,,,,,1,,,,,
,11911,26,-483,-1304,-2252,-331,,,,,,,,,,,,9,,,,,
,-3545,-8,-1755,-5172,-8699,-12493,,,,,,,,,,,,3,,,,,
,-3895,,-399,-1286,-2335,-3869,,,,,,,,,,,,-11,,,,,
,-3906,,-11,-19,357,-4128,,,,,,,,,,,,,,,,,
,598,-13,416,1124,2285,906,,,,,,,,,,,,10,,,,,
,-997,-20,1776,5073,7993,18107,,,,,,,,,,,,-6,,,,,
