Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Fz (uV),P4 (uV),O1 (uV),O2 (uV),Ref (uV),AccX (mg),AccY (mg),AccZ (mg),Event A,Event B
,-104,3,-2,10,7,6,9,1,12,-7,-4,-1,15,-1,-5,-5,4,12,,,,,
,107,-8,-10,-4,1,-1,4,6,3,-9,9,-2,-4,-8,3,-5,-5,-8,,,,,
,-58,5,20,-10,-2,-13,-4,-3,8,4,-13,8,,9,-1,14,1,-2,,,,,
,3,,-3,5,,13,-13,8,-6,4,8,4,10,4,4,3,4,1,,,,,
,125,-28,1,-2,-3,-10,9,-6,-15,-4,8,-13,-12,1,11,2,6,10,,,,,
,-9,15,-10,1,10,-5,2,9,23,2,-2,12,6,-3,1,-7,-8,-6,,,,,
,-77,-22,-1,2,1,5,3,-6,-2,11,-1,4,,3,-6,6,-5,-12,,,,,
,-35,,7,-2,-8,7,-1,-9,-16,10,-15,3,-7,2,-11,-6,-15,-2,,,,,
,341,,,-2,2,-7,-7,-7,4,-9,7,-3,3,-10,10,16,4,2,,,,,
,1283,22,-6,-5,3,-5,-3,2,-7,-15,3,-2,1,-5,1,,9,-4,,,,,
,-1775,-2,16,7,9,7,8,6,1,9,-12,-3,-1,,-4,-21,10,4,,,,,
,-28,-7,-17,-5,-7,6,-2,-5,6,-9,10,-3,9,12,,7,-4,2,,,,,
,171,-13,,13,-10,-4,,10,9,4,12,-1,-3,,-3,2,-10,7,,,,,
,771,-10,5,4,-4,-6,-7,-10,-3,2,5,6,-10,2,-6,,14,3,,,,,
,-728,13,-6,-12,10,-2,4,3,-14,4,-17,,4,-4,1,4,4,-4,,,,,
,-134,5,14,-12,1,3,-12,-9,1,-7,-4,-13,8,-3,10,-1,-3,5,,,,,
,93,-4,-4,3,-2,9,16,17,5,3,5,-5,-6,4,7,3,-7,-3,,,,,
,-16,-14,-12,14,8,-1,3,2,-14,4,-4,7,,-8,-14,-5,-3,-13,,,,,
,1589,-17,-1,-13,-5,-8,,-3,13,7,4,4,-3,,7,10,4,5,,,,,
,-1716,14,1,5,-9,6,-9,-13,1,-3,-9,-3,-1,-8,-15,-9,,-8,,,,,
,23295,4,2,-4,-10,3,6,2,-4,-4,6,-8,,5,1,-4,1,3,,,,,
,-3896,-13,-2,1,6,-1,-4,16,2,-5,-7,,9,1,5,-3,-9,1,,,,,
,-3825,4,-5,2,9,-3,-5,-5,,1,1,1,4,-10,-3,-6,-13,2,,,,,
,-3852,-12,-8,4,-7,,2,-7,-1,-1,15,9,-7,20,,3,18,10,,,,,
,-3903,-9,12,-4,9,10,5,15,-5,5,-4,11,2,2,6,7,-2,2,,,,,
,-3866,13,9,-4,14,2,-7,-4,4,7,5,1,6,-10,-6,10,10,-9,,,,,
,-2865,13,9,5,-5,-5,-5,-14,2,-6,-6,-2,11,3,8,-10,3,10,,,,,
,-1154,-17,-8,2,-9,-9,-1,-1,-8,-7,-5,-19,-11,12,3,-2,-18,-3,,,,,
,-112,-23,55429,55446,55494,55530,55420,55470,55500,55514,55512,55544,55544,55558,55493,55511,55573,55529,,,,,
,257,-2,222795,222910,223133,223272,222844,223028,223181,223197,223180,223365,223466,223414,223039,223235,223484,223348,,,,,
,68,-6,55965,56015,56086,56108,55998,56056,56101,56098,56087,56115,56171,56134,56031,56108,56169,56120,,,,,
,3222,16,5,10,4,-3,,-4,5,7,-9,14,5,-2,6,-9,-14,12,,,,,
,-1795,33,14,2,4,14,-14,,-3,-12,-3,7,,9,-14,-6,-8,,,,,,
,-949,-23,-4,-4,7,7,2,7,-7,10,-2,-17,-17,-12,1,2,9,-7,,,,,
,-190,-23,2,-1,10,-9,17,-9,9,-2,-1,-1,19,10,12,7,9,5,,,,,
,-338,-12,-3,-5,-4,-6,-7,11,8,4,1,6,-11,-2,5,9,10,-10,,,,,
,-69,17,-3,-7,-7,7,-6,-12,-17,-8,9,5,4,-13,-3,-9,-15,2,,,,,
,1651,-5,4,-1,-5,-5,-1,-13,-2,-2,7,-4,1,-9,-4,-5,2,16,,,,,
,-678,-12,1,-2,-2,-7,18,11,-3,3,-7,-5,12,16,-8,2,-5,-12,,,,,
,-23,17,-5,-2,-2,11,-12,11,2,-2,-2,-5,-15,11,-13,9,5,1,,,,,
,-934,-5,3,20,11,11,-17,-3,11,7,7,11,15,-6,8,,19,16,,,,,
,-25,-32,1,10,-3,-9,16,-3,-4,-8,-10,-7,2,-5,-2,-2,-5,-10,,,,,
,81,1,-16,-11,,-3,-2,,5,-3,2,-5,-9,-9,2,1,-9,-11,,,,,
,2388,-4,8,4,,-2,-2,10,4,-6,1,5,-10,6,3,1,-5,3,,,,,
,-549,39,1,1,5,6,13,-3,-13,6,10,16,17,1,12,-9,,9,,,,,
,-1877,-14,-1,-2,3,-6,-5,-14,-5,-4,-1,-10,-7,3,-3,5,6,,,,,,
,-231,-2,5,-7,-4,10,-7,2,7,-1,-11,-8,-6,2,-7,1,-1,1,,,,,
,154,-16,1,3,-13,1,-5,3,6,7,-9,3,-1,-12,3,-5,-11,-10,,,,,
,18,-2,6,4,6,-11,15,2,14,3,3,5,-4,9,7,-4,-1,-5,,,,,
,-43,-1,-9,-8,8,-2,-12,,-9,-7,2,-10,,-3,4,1,9,22,,,,,
,1804,-13,-3,-6,-7,21,-5,,-5,-2,5,2,1,-2,-5,2,1,-3,,,,,
,-1680,8,-7,8,7,-6,6,11,-5,17,3,6,8,6,-4,-5,2,-2,,,,,
,1652,5,7,-4,-2,-8,-4,-1,7,7,7,-9,-1,15,-4,8,2,-12,,,,,
,-1694,-8,5,3,4,9,3,-14,-3,-6,1,12,-5,-6,6,6,,-5,,,,,
,-82,-23,-8,2,-7,-8,9,-4,1,-21,-9,3,6,-7,-7,-6,3,7,,,,,
,-54,-3,-12,2,-3,-8,-14,5,-15,-2,9,6,1,-4,5,,-10,8,,,,,
,66,3,12,,15,-4,10,11,-6,9,9,,-7,-3,13,-4,-1,-6,,,,,
,1608,19,-3,-14,-2,12,5,-5,13,3,-9,-2,-1,14,-12,7,-4,-2,,,,,
,-1293,-9,8,10,-10,-2,-7,2,5,2,,-14,6,-8,-7,-15,4,2,,,,,
,74,-9,10,7,-8,14,-2,2,6,-2,-6,4,10,6,17,10,3,3,,,,,
,12,-17,-2,3,-8,-2,-2,-8,-3,-2,-8,1,-11,-4,-7,20,13,-1,,,,,
,488,-5,-16,-13,11,-20,8,-12,-4,-9,-2,-6,-9,,2,-4,-15,4,,,,,
,3688,21,4,-2,18,-3,7,1,-2,12,13,7,3,6,-10,-12,7,-1,,,,,
,-3878,,-1,,-10,5,-13,14,-2,-1,-2,-1,-3,-8,4,-2,7,,,,,,
,-634,-12,14,14,7,12,6,14,3,10,-3,-9,5,,1,11,-8,-2,,,,,
,1583,-17,-9,-6,2,-10,-8,-15,5,-10,1,-1,-2,-4,4,-9,-8,-6,,,,,
,-1585,,-4,1,-8,-3,5,-6,,1,6,16,10,,8,-13,-5,4,,,,,
,-74,-5,12,,4,10,13,15,7,7,8,-4,-3,15,-8,10,5,8,,,,,
,143,22,2,,-11,1,-3,3,4,-14,-10,-8,-2,-10,-5,2,,4,,,,,
,1572,-18,-9,-6,-6,-2,-3,-6,-19,14,-10,6,-8,1,-2,3,-5,5,,,,,
,-1317,13,-1,3,7,-4,-2,-5,5,1,11,3,7,-5,-3,-9,2,-11,,,,,
,-272,-17,5,3,2,-5,-5,-3,-2,-6,-7,1,,,1,5,2,-14,,,,,
,-49,3,,,-2,5,-3,2,-3,-4,-7,-5,10,9,9,10,3,8,,,,,
,-177,,-4,2,-3,3,-6,-8,,1,7,2,-5,-7,,-3,2,9,,,,,
,215,-3,-10,-10,15,5,4,11,3,7,6,6,1,5,-2,-3,4,5,,,,,
,-98,3,14,14,-10,-11,,-4,6,8,-2,-10,4,-13,5,4,-2,-19,,,,,
,7,2,-11,4,-12,,1,-2,-5,-3,-3,-4,-13,-2,-10,-3,-4,-13,,,,,
,-8,,1,-14,-3,12,-1,,1,-1,5,5,1,12,-4,3,7,8,,,,,
,244,-31,-4,2,17,9,11,5,-3,-9,-3,-5,,-10,1,-1,2,14,,,,,
,-263,18,14,-6,-7,-9,-11,-12,-9,-10,-5,10,-7,,-3,-5,-2,-5,,,,,
,20,-18,-7,6,12,,1,7,12,-9,-15,-12,10,10,13,-5,3,2,,,,,
,293,18,7,,9,-3,-5,1,9,7,12,4,,2,4,21,10,11,,,,,
,-178,-2,10,-3,-10,2,-6,1,-4,5,16,15,-6,-3,-1,-16,-11,,,,,,
,1452,-16,-6,-10,-13,,22,8,-10,3,-16,-9,-8,-2,-11,-10,-15,-18,,,,,
,-1527,-5,-6,6,5,1,-5,5,2,4,3,2,19,,6,5,7,6,,,,,
,342,5,-5,9,20,-1,6,-6,9,2,6,-3,-2,10,2,8,4,16,,,,,
,452,-4,-2,-4,-3,-3,-8,-9,-8,3,-13,-13,-11,-1,-4,-2,,-7,,,,,
,-886,-10,7,-2,-3,-1,-6,10,-1,-14,6,-1,1,-7,-13,-9,-1,-4,,,,,
,-100,14,9,2,3,-4,7,-13,8,11,14,18,10,-6,16,11,-10,2,,,,,
,-40,-14,-17,2,-18,-6,,-4,5,-8,5,6,2,4,4,-2,11,-2,,,,,
,340,-18,5,-3,-9,-1,-3,6,-3,-5,-3,-2,-11,1,-16,-6,2,-5,,,,,
,-4,18,-12,-4,4,2,1,2,-5,7,-12,-10,4,-6,,2,-8,-1,,,,,
,-226,-44,7,-5,12,13,6,3,-9,-6,-7,-6,7,-1,-4,3,-1,-5,,,,,
,49,26,5,6,3,-2,,10,7,13,8,9,-6,-3,-8,,15,13,,,,,
,56,19,10,7,,-3,1,-14,-2,3,-3,2,-11,-10,13,-9,-16,-7,,,,,
,-160,-54,-6,5,-5,-5,-9,4,-1,-12,-1,-10,-3,5,-5,7,3,-15,,,,,
,-47,36,4,1,5,,9,10,,11,10,8,9,7,9,9,2,,,,,,
,-18,-35,,-16,6,-5,-6,-17,11,-6,,17,8,6,10,12,-1,10,,,,,
,56,10,-13,-1,-16,14,-9,-3,-7,-9,-7,-13,-3,7,-17,-28,-5,,,,,,
,105,23,-3,-8,-5,-5,-1,-7,-9,4,-2,-9,-5,-9,-1,-11,4,-5,,,,,
,24,,5,21,15,14,11,8,7,6,-2,5,2,3,11,9,-1,17,,,,,
,-56,-50,8,,,-8,-1,10,-5,4,6,5,14,18,13,14,6,3,,,,,
,-13,-4,-3,-2,4,-7,,-14,8,-10,-8,-14,-5,-15,-6,-8,-13,-10,,,,,
,6,21,2,,-14,-11,-5,1,8,5,1,16,2,-2,-17,-6,7,-1,,,,,
,-8,2,1,6,6,1,9,12,-5,-3,-2,-2,-7,-8,1,6,-9,-9,,,,,
,-217,-2,1,1,-4,9,-5,5,2,2,12,4,7,3,-1,7,12,10,,,,,
,78,-19,-7,-7,,3,1,-6,-4,-3,10,-5,13,15,7,-4,-5,,,,,,
,107,-12,-3,6,2,7,6,-8,5,5,,-2,-16,-5,6,-9,8,-4,,,,,
,4193,,4,2,-9,-4,-1,13,1,-5,-1,-10,-10,-1,-1,21,4,8,,,,,
,-3892,22,8,-14,-10,-9,-4,-13,-6,1,1,3,6,-8,6,-1,6,4,,,,,
,234,-20,,10,13,1,4,7,-6,-3,-12,6,-11,11,-3,7,-6,-10,,,,,
,-481,-12,-2,-7,-5,6,-7,2,2,13,7,9,15,-11,-5,-3,,9,,,,,
,1999,24,-10,-14,5,10,3,3,13,-8,-3,-13,-5,-2,-6,-18,-13,-9,,,,,
,-1520,-3,-1,15,,-26,-6,,-9,-2,-17,-5,-12,7,-9,-13,-2,6,,,,,
,-639,-11,8,-7,3,1,-12,-12,-6,4,8,15,12,-10,6,13,13,6,,,,,
,1123,,,-9,-5,5,18,-3,1,-12,-3,-8,-4,6,9,-5,2,-13,,,,,
,-990,2,3,9,10,8,14,8,5,2,7,-6,-9,-9,5,1,-7,-2,,,,,
,2697,-1,-1,5,4,-1,-18,-2,-1,5,-5,6,1,1,8,7,-2,14,,,,,
,-2774,-20,-7,5,-6,,-3,11,-14,6,,-4,6,8,-5,-4,-2,-7,,,,,
,57,-12,,-5,,-12,7,,-3,1,-4,2,3,-4,-13,-5,3,-8,,,,,
,3078,12,-5,-2,1,15,-4,-12,11,-16,6,-8,9,-9,1,5,8,5,,,,,
,-2419,3,8,-4,-4,,7,6,2,12,10,6,1,12,3,1,-2,-5,,,,,
,-658,-14,4,7,5,2,7,4,7,-4,-3,-1,-6,-2,-6,9,-4,-4,,,,,
,118,-2,2,-11,1,9,-2,6,-4,-7,-7,-9,4,-6,7,12,-3,11,,,,,
,-32,1,-9,13,5,-2,1,-6,,-2,-1,13,1,9,-2,-11,1,-6,,,,,
,-162,11,9,4,-4,-2,,-3,3,10,-8,11,-1,13,-5,-11,11,,,,,,
,-77,-31,-8,-4,-15,-1,-3,,5,-7,8,-10,-1,-4,7,7,2,-3,,,,,
,43,-2,-1,-1,-2,-6,-1,15,-10,5,5,1,-1,-11,-3,4,-11,-2,,,,,
,53,3,-5,-2,9,-13,-5,-12,-14,5,4,-1,-4,-4,-1,12,8,12,,,,,
,87,,18,5,1,-1,4,-6,8,-5,-6,3,-7,3,3,-14,-13,,,,,,
,1053,16,-1,-1,-1,6,3,11,2,-7,6,9,3,-2,1,-2,2,3,,,,,
,-1148,-15,1,-3,1,10,-15,-3,-1,14,-1,-10,1,2,2,,11,2,,,,,
,141,-1,-11,-4,7,-4,,-2,4,2,-7,1,-1,-1,-2,-4,-2,-7,,,,,
,174,-1,7,-1,5,6,20,-3,2,2,1,7,14,2,5,8,-12,2,,,,,
,-435,,1,-8,-12,-14,-8,-9,-1,-6,10,-8,-2,7,3,-2,4,-5,,,,,
,4,-10,-13,6,1,10,-2,9,6,3,-3,-13,-4,7,-11,-2,-4,11,,,,,
,370,5,1,12,1,-11,7,5,10,-7,-2,2,-8,-7,7,5,2,-5,,,,,
,-314,-5,11,-4,9,10,7,1,-7,7,-3,3,-7,-8,-5,-10,-1,-1,,,,,
,609,,6,3,1,15,6,3,-2,9,5,13,15,4,-9,-5,-1,-6,,,,,
,1183,-1,-23,12,-11,-5,-12,4,12,-3,-12,-6,10,6,7,5,9,5,,,,,
,-1697,-3,9,-19,-2,-14,-12,,-1,-9,2,,-8,,11,7,3,1,,,,,
,-138,4,-3,-11,13,,11,-7,-7,-1,,4,-12,-5,4,-5,5,,,,,,
,378,-2,5,5,,11,-14,-5,-10,-3,-13,-5,,8,-7,1,-14,-4,,,,,
,-155,-31,-6,5,-9,-4,-3,-8,-5,14,16,1,-3,-5,3,-3,6,1,,,,,
,-330,13,-1,3,,-2,21,12,-2,,-1,-6,-2,-8,-14,2,-7,-9,,,,,
,48,-10,14,11,10,4,-11,,2,-2,3,3,-3,3,-7,5,5,18,,,,,
,48,9,-3,-5,-7,-4,1,5,2,-3,-9,9,10,-3,2,,3,10,,,,,
,240,-10,6,-8,8,-3,-1,-15,8,-7,14,4,11,6,7,3,9,-3,,,,,
,-173,-1,-13,,-2,-7,-4,-1,-6,,-9,-2,2,2,-2,-3,-3,-14,,,,,
,3343,12,2,2,-3,4,5,8,5,3,,1,-13,-3,7,-16,1,2,,,,,
,-3301,-11,3,,-14,-2,-8,8,5,-21,3,-17,-10,-12,-5,13,-12,-4,,,,,
,-102,,1,13,14,3,11,11,3,20,3,-4,12,7,-1,15,-2,-2,,,,,
,-24,-19,9,-1,-3,6,-1,-11,-20,-7,-1,10,-1,,5,-14,2,5,,,,,
,-26,-1,-5,-12,4,-4,-10,-14,1,2,,1,-6,2,3,-1,13,-3,,,,,
,54,18,-9,1,-1,5,9,-5,7,-3,,12,10,21,6,,-5,-4,,,,,
,183,-17,,,-1,-1,-5,,,12,-7,-19,-3,-5,-10,-9,-7,-5,,,,,
,-56,-2,-55420,-55444,-55489,-55515,-55419,-55454,-55492,-55514,-55495,-55539,-55551,-55581,-55477,-55513,-55575,-55538,,,,,
,-74,-9,-222798,-222912,-223140,-223280,-222820,-223023,-223183,-223202,-223173,-223339,-223468,-223412,-223037,-223225,-223470,-223333,,,,,
,-72,-1,-55970,-56008,-56101,-56117,-56009,-56048,-56095,-56095,-56085,-56148,-56177,-56133,-56039,-56114,-56163,-56139,,,,,
,4841,10,-10,-8,12,-1,-2,-12,3,,-4,5,20,-3,-2,7,4,,,,,,
,-3850,3,,-7,-2,-12,4,5,13,,-6,10,3,2,-5,7,-9,5,,,,,
,1479,10,-11,1,-10,-5,-4,-8,-21,10,7,5,-15,-4,-2,-3,-6,3,,,,,
,-1964,-39,1,3,-12,2,,-10,1,1,-6,-8,5,6,-12,-3,-1,-2,,,,,
,-593,-6,2,-4,14,3,5,3,-6,3,-9,3,-3,-4,8,7,8,3,,,,,
,2336,24,5,4,-2,4,1,7,2,-18,6,6,10,-5,1,,-6,-3,,,,,
,-1757,-9,-2,13,1,15,1,7,17,10,-10,-12,-4,-2,-10,,-1,-1,,,,,
,-462,-12,1,-4,-3,-11,,-1,-5,11,2,4,-1,12,11,-7,2,7,,,,,
,-77,-1,-15,-13,-5,-23,-3,-5,1,-11,2,3,-10,-2,8,,4,1,,,,,
,196,-10,7,7,-6,16,5,7,-7,-1,12,1,2,9,-7,5,5,-3,,,,,
,-237,,13,1,,-2,4,-10,-5,8,10,-5,11,8,,-4,3,3,,,,,
,124,-2,4,-5,4,-2,-16,-4,,-7,-20,-1,-5,-8,-6,3,2,-2,,,,,
,-60,2,-14,-11,-4,15,7,2,-6,-18,8,10,-3,1,4,9,-6,-9,,,,,
,-148,-1,-12,9,5,-7,6,2,12,13,-11,-9,-2,6,,-17,-1,7,,,,,
,195,1,14,4,20,-6,10,7,7,11,10,-6,8,-9,2,11,-5,2,,,,,
,1878,-21,-5,5,-5,6,-10,-7,-6,3,-2,-1,-5,-8,3,2,-4,-7,,,,,
,-1176,10,8,6,-14,-1,-4,-1,5,-17,-6,9,-1,1,-5,1,11,-1,,,,,
,-643,12,1,-7,2,,,4,6,2,4,-5,-4,,-6,4,-9,-2,,,,,
,407,-20,1,-3,13,12,-5,2,-1,7,3,-2,-13,-4,-4,-9,-6,10,,,,,
,-425,-13,-3,-3,1,-3,5,1,-19,6,1,-6,3,-3,,-2,10,-16,,,,,
,-40,12,-6,-1,-10,-12,-8,-16,7,-12,8,19,3,13,-5,7,4,-2,,,,,
,128,-10,1,-5,-16,-13,-4,6,-4,-3,-9,-9,7,-12,8,-2,-12,3,,,,,
,12,10,26,15,9,13,7,7,2,12,13,6,22,11,10,16,14,10,,,,,
,-257,-1,-19,-4,10,,5,-5,-8,-10,-7,2,-14,10,8,-9,7,9,,,,,
,62,1,-6,-8,-7,1,2,9,13,-10,-1,-5,-9,-10,-6,-9,-13,-11,,,,,
,27,-11,13,-15,8,8,-3,-3,-6,12,-2,,19,-5,5,-4,-5,-2,,,,,
,2443,-20,-1,17,,-13,-4,,3,10,-8,-9,-4,9,,9,11,-4,,,,,
,-1972,,-4,4,-8,-2,1,3,-4,1,8,9,-3,13,-11,2,,12,,,,,
,-348,10,,3,,-5,6,,14,-2,7,3,-4,-18,-5,-9,-1,-4,,,,,
,-242,-9,-11,5,1,9,-6,5,,-11,-12,-11,-6,-2,-5,8,-11,-10,,,,,
,382,18,-3,-11,-2,1,-3,-10,-17,1,-8,11,3,-3,18,1,-4,,,,,,
,-255,-20,8,6,5,-10,-2,-2,3,-7,5,-5,5,6,-9,-12,3,3,,,,,
,-182,-9,8,-20,-11,4,10,-7,-5,-4,,-1,-7,-11,2,-1,13,-2,,,,,
,94,-1,2,-5,4,4,5,7,-5,5,5,2,-2,7,-3,7,-12,-7,,,,,
,76,1,-3,16,10,-3,-1,-1,14,7,-2,4,-5,-9,8,-10,1,7,,,,,
,-22,-2,-5,-5,-7,6,-13,6,13,-2,-16,-4,-4,-3,-10,5,-11,8,,,,,
,-59,13,2,4,3,8,2,4,-7,-9,9,4,12,7,-8,-2,11,7,,,,,
,6366,-1,1,-2,4,-5,9,-12,3,17,-3,3,-6,2,7,2,3,-5,,,,,
,-3841,-31,5,2,-2,-6,5,16,-1,1,10,-13,5,14,8,1,,-2,,,,,
,-2067,52,1,-9,3,10,-5,-5,-3,-1,7,-6,-3,-8,10,-5,,-5,,,,,
,-477,-30,-8,16,5,-6,-6,-7,,1,-1,-2,-9,-13,-17,10,4,8,,,,,
,342,-2,4,-7,-6,5,-7,-8,1,-7,9,4,9,4,1,-3,-13,-13,,,,,
,-470,-31,1,-8,-10,8,7,-3,-6,-4,-11,7,12,,1,1,11,8,,,,,
,183,12,4,9,,-10,-1,9,8,12,10,8,-15,-4,4,4,,1,,,,,
,-130,-11,-10,2,-11,-16,-12,-2,-12,-6,-4,1,4,4,-4,-6,-3,-4,,,,,
,15,13,8,8,12,12,12,8,2,1,-15,-13,-2,2,-2,2,-3,-1,,,,,
,4608,-13,-4,-11,,13,5,-5,-9,-10,,,-4,5,-6,-5,-6,5,,,,,
,-3825,9,3,-5,,-14,5,-4,12,6,2,7,3,5,,9,8,2,,,,,
,-374,-9,-2,13,6,-5,-5,4,7,-2,,3,7,-3,-1,,-1,3,,,,,
,-416,10,,-6,3,-3,10,8,-9,3,1,1,5,3,9,-10,5,4,,,,,
,156,-31,12,2,-4,5,-8,1,6,6,9,-5,-14,,-3,,-9,-7,,,,,
,7105,27,-19,2,1,-1,-8,-1,1,7,,,11,-2,,15,2,-5,,,,,
,-3886,-10,-1,7,1,10,5,-1,-5,,-6,-1,16,-10,6,,18,,,,,,
,-3019,10,7,5,5,-2,,-1,,-4,-13,-4,-12,1,13,-10,-10,7,,,,,
,83,-22,,-10,-15,-14,-9,-4,,-5,8,2,-12,7,-6,,,-2,,,,,
,-155,-2,-8,-6,7,10,-1,,2,5,1,1,6,8,-5,-1,2,4,,,,,
,-236,-3,-3,-7,2,-9,-3,2,-8,4,,-8,-7,-5,-12,-5,,-16,,,,,
,255,-9,-2,-1,-4,3,9,10,-4,2,16,10,-1,-7,-6,2,-2,-6,,,,,
,4897,-1,9,-4,-3,11,2,-6,3,-2,5,2,8,-3,10,5,5,13,,,,,
,-3895,3,-5,5,-3,,-10,4,-3,-15,-11,-12,5,-2,9,-4,-7,12,,,,,
,-1275,-19,-10,3,6,,6,-9,9,-4,-16,-1,-7,10,-8,6,5,-6,,,,,
,211,16,9,11,5,9,16,2,4,8,4,11,2,7,-4,4,9,6,,,,,
,3246,1,6,-1,,-7,-4,3,6,-17,18,-3,-6,-9,12,,-7,-2,,,,,
,-2964,-20,1,-3,-5,-1,-9,-11,,1,-1,,4,-3,,-2,-11,-8,,,,,
,-192,20,10,3,-4,8,6,9,-5,28,-1,6,2,,-5,6,-1,-6,,,,,
,3349,-20,-8,2,7,-7,3,-5,3,6,-11,,8,-6,-2,-7,2,9,,,,,
,-3461,-13,-15,-7,7,-5,-1,14,-5,-7,-5,3,-16,5,1,-3,9,-8,,,,,
,-176,12,13,3,-7,-1,-4,-6,-7,1,8,-7,7,4,-2,8,,10,,,,,
,49,-10,-10,2,-9,-5,-5,-3,-3,,,-4,-2,-2,4,4,-9,18,,,,,
,9,-1,-5,2,-4,4,,-2,-3,-12,-6,,1,-3,4,-9,5,-5,,,,,
,-126,1,12,-17,5,-4,1,-11,3,2,-2,-5,1,-1,4,-5,-2,-10,,,,,
,73,8,3,8,8,10,-1,5,10,11,3,13,-6,9,3,6,,-3,,,,,
,-108,-8,4,5,-6,2,4,6,8,-5,1,2,12,5,-2,2,10,7,,,,,
,670,-7,-2,-4,-2,-11,-5,-3,-16,-18,6,2,6,-4,4,5,-9,-12,,,,,
,-532,7,2,-5,1,-3,-10,-4,-14,-6,-3,3,-12,-6,-13,-12,-11,3,,,,,
,-22,-12,-4,17,13,-2,9,10,-1,16,8,-3,2,4,8,6,4,7,,,,,
,-148,-11,7,-3,4,5,4,-4,10,-8,5,-17,-3,1,8,,8,4,,,,,
,1867,13,-5,-3,-11,14,-11,4,11,-6,,13,8,-8,-11,10,-1,-12,,,,,
,116,12,-7,-10,-5,-1,,-6,-3,10,-15,-1,-7,3,-12,-2,6,13,,,,,
,-1614,-5,5,5,7,-7,12,2,4,1,-7,-10,-9,2,3,-14,8,-12,,,,,
,-180,2,2,2,13,1,-5,-8,-3,3,4,8,3,-2,10,4,2,4,,,,,
,123,-11,6,-4,-5,-2,-12,-3,-4,1,-10,5,9,-5,7,-5,-5,3,,,,,
,4,12,-3,-3,-9,5,11,2,-5,1,2,-5,-12,3,-16,-2,-5,-4,,,,,
,256,-11,,5,3,-5,16,13,3,-1,6,-11,3,-8,-7,-3,-5,2,,,,,
,1750,-1,-6,1,,-3,-13,-5,12,-2,11,26,5,9,3,12,-4,5,,,,,
,-1917,-7,1,-5,-4,6,5,-4,2,5,,-2,13,1,13,,18,,,,,,
,133,-11,-1,9,2,2,,4,-6,,-6,2,7,-8,-4,-1,-18,-5,,,,,
,83,-10,3,2,-7,1,-10,11,-8,-7,14,5,-17,10,6,-7,-4,-4,,,,,
,-613,10,3,-1,-2,-7,10,-5,5,-8,-6,-10,6,3,-8,3,18,-9,,,,,
,1778,,7,2,3,-11,-1,-4,8,15,-2,3,-5,-8,1,10,-4,2,,,,,
,-1508,-23,-3,-1,,-6,3,9,-6,2,-6,-15,-10,-3,2,-9,-14,6,,,,,
,124,22,-5,-4,12,15,-7,-2,5,-7,7,9,2,15,-5,-8,-5,-7,,,,,
,-394,-40,6,4,-7,7,10,-3,,-5,-12,6,-3,3,-2,6,7,9,,,,,
,112,42,-11,-8,-5,-9,-5,1,1,-3,5,-8,-3,-8,-3,5,-4,8,,,,,
,-168,-47,-10,-4,9,5,-3,-11,-1,6,-2,-4,3,-7,5,-10,9,-13,,,,,
,329,36,11,5,3,7,-6,10,1,12,-8,-8,10,-2,8,-5,6,-7,,,,,
,-86,-36,16,-5,-5,5,9,2,-12,-16,2,3,,8,-8,2,-11,2,,,,,
,-280,1,-11,5,-2,-8,,-3,-2,3,10,-1,-3,4,,14,-4,-8,,,,,
,330,-1,-12,,-8,-9,-15,-1,-4,1,-7,-10,-6,-13,-5,-4,14,5,,,,,
,538,2,4,,9,2,11,2,17,2,-5,7,3,9,13,2,5,5,,,,,
,-665,-2,6,-6,-1,2,6,-8,-14,-2,,7,-4,2,-1,-3,-10,12,,,,,
,130,1,-9,,-2,-11,-9,2,4,5,3,7,,2,-4,4,-8,-9,,,,,
,-271,-1,-3,-2,1,7,-3,-9,-3,-9,5,3,6,-7,4,,13,-2,,,,,
,1673,-13,11,2,1,2,10,15,13,9,5,-6,28,-10,-5,-8,-13,14,,,,,
,-167,35,-5,,,3,-5,-3,-11,-6,-2,-6,-30,4,-7,-2,-2,-10,,,,,
,-936,-38,3,16,2,16,8,-12,-2,8,4,-13,-15,5,13,2,,-9,,,,,
,-561,2,3,-2,-5,-5,-1,-3,9,-3,4,14,18,2,1,10,5,13,,,,,
,37,-18,-5,-9,5,-8,-4,12,-7,8,-14,2,10,-7,-17,-7,11,4,,,,,
,29,23,3,8,7,9,-4,1,14,1,4,-2,8,6,8,-3,-10,-8,,,,,
,312,-21,12,11,-5,-5,-6,-15,-6,-11,4,-1,-7,12,,8,-7,5,,,,,
,-355,17,-9,-13,2,-1,1,2,8,-10,-6,,-14,-10,-4,-3,16,-6,,,,,
,-57,-16,-3,-25,-9,-18,11,10,-15,18,-6,10,10,-12,1,3,-7,4,,,,,
,-45,-1,-2,10,-6,8,,8,11,3,4,-2,,7,-2,-5,-3,5,,,,,
,97,,11,-4,-5,-6,-7,-13,-8,-3,8,8,-5,2,-3,10,9,-6,,,,,
