Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Pz (uV),P4 (uV),O1 (uV),O2 (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
,612,2,14,21,16,2,7,9,-2,22,-1,12,-1,27,11,4,14,-6,,,,,
,-886,-1,10,10,15,5,11,6,2,34,-5,14,4,9,-1,7,11,1,,,,,
,497,-20,-21,-9,-25,-15,3,-9,1,-3,2,-21,-7,-24,-3,-16,-19,3,,,,,
,104,-1,-1,-21,-1,-9,-20,-3,-11,-23,-10,-9,4,1,8,1,-12,-7,,,,,
,-987,-11,-19,-23,-9,-4,-23,-18,-9,-35,-13,-9,-19,-9,-30,-5,-9,-5,,,,,
,264,12,13,12,7,-1,7,-3,,8,16,2,5,-12,-8,,,7,,,,,
,1070,-2,10,10,10,10,15,7,4,20,10,3,13,8,23,11,12,2,,,,,
,-1027,2,-14,3,-8,-7,-2,,1,-10,-15,-7,-18,-1,-7,-2,-6,1,,,,,
,447,,-7,-12,-16,-9,-5,-3,-11,-8,,12,-7,-4,4,-4,-5,6,,,,,
,456,-13,8,9,11,6,-8,-1,2,-4,-12,-2,8,10,,4,4,-4,,,,,
,-298,3,4,14,1,9,6,13,1,10,16,12,19,1,4,3,14,-3,,,,,
,-490,10,8,5,-3,5,15,-5,12,7,,-2,-11,-2,1,3,-10,-9,,,,,
,882,-1,1,6,12,16,-5,-3,6,7,6,-6,-3,-1,-1,-8,-2,,,,,,
,-97,-10,-14,-13,-2,-8,-5,1,-3,-20,-3,-6,-1,1,-3,-4,-5,4,,,,,
,-1361,-1,6,3,11,-15,12,14,4,15,-4,-1,-2,7,2,12,23,3,,,,,
,-295,-18,-8,-15,-32,-17,-12,-9,-9,-2,-4,-5,-15,-14,-3,-5,-14,3,,,,,
,-208,20,,-4,-21,-2,-6,-13,-15,-5,-2,-8,-10,-18,-15,-15,-25,-6,,,,,
,144,-21,14,20,25,18,11,13,23,25,-6,8,22,15,15,8,10,-3,,,,,
,140,18,-16,2,7,6,-2,-8,-10,-8,-2,3,2,-2,1,-8,24,12,,,,,
,-59,-29,10,-10,-5,5,-8,-4,-8,-7,1,-3,1,,10,9,-10,-4,,,,,
,-21,-2,-5,9,-3,-12,,-9,,-15,15,-3,6,5,-1,7,-6,-1,,,,,
,164,2,9,6,12,19,18,20,28,20,18,23,18,28,8,22,14,-1,,,,,
,75,,-4,-8,1,-9,11,-3,-8,-5,-17,-7,-5,-20,-12,-8,-2,3,,,,,
,-286,-1,-2,-10,-3,-4,-14,-6,,-14,-2,7,-10,4,-11,-33,-5,-4,,,,,
,1082,-7,4,-4,-1,5,-14,9,-5,5,-2,,-7,5,5,13,-1,4,,,,,
,-1128,18,3,12,-10,-26,8,-7,-1,-1,-2,-17,-3,-7,1,1,-6,1,,,,,
,1233,-11,6,17,14,17,-1,10,8,16,15,6,13,,12,-3,14,1,,,,100,
,-407,,-10,-4,12,17,8,9,-2,-6,2,5,-7,-2,2,5,-8,-5,,,,-100,
,-93,1,-30,-21,-30,-38,-21,-19,-24,-17,-14,-12,-21,-8,-31,-19,-23,-10,,,,,
,998,,17,-5,-10,-9,2,-17,2,-8,-12,-4,7,-5,2,8,18,11,,,,,
,-94,-21,19,13,19,34,13,14,21,19,14,11,20,13,11,20,8,-2,,,,,
,-687,19,19,18,29,13,21,20,15,16,11,11,12,23,1,-5,7,4,,,,,
,-100,3,-10,,1,-10,-9,-1,-3,-1,1,3,-6,-18,7,-2,15,-4,,,,,
,209,-20,-18,-26,-30,-5,-14,-15,-16,-14,-8,-18,-12,-11,-17,-5,-19,-1,,,,,
,22,-1,-9,-5,-1,3,4,1,8,-1,-9,8,12,11,15,9,-3,8,,,,,
,1463,,13,-2,5,7,5,8,-14,-4,12,-1,-4,4,8,11,-3,-6,,,,,
,-1872,7,15,18,22,-7,-2,5,8,2,-8,8,-14,-7,2,-3,,-4,,,,,
,-68,-8,-4,5,-4,3,-2,2,5,7,5,1,13,5,-13,-15,-4,-1,,,,,
,-112,-9,-24,-9,-2,-8,-4,-11,-6,-5,-5,-12,-13,4,6,11,-1,,,,,,
,402,22,27,20,-4,22,14,7,7,6,4,13,14,2,4,,15,6,,,,,
,204,-12,-2,-7,-10,-11,-19,4,-1,-10,-19,-15,4,-22,-11,-13,-18,4,,,,,
,-883,-11,-5,-14,12,14,25,-4,,17,21,20,-2,13,1,5,12,-5,,,,,
,1731,,11,17,15,1,9,1,12,-3,19,-2,6,15,9,18,17,,,,,,
,1297,12,-16,-10,-14,-31,-35,1,-2,-14,-25,-8,-15,-26,2,-16,-23,3,,,,,
,-2273,-13,-15,-10,-21,-5,-13,-7,-5,-10,-4,-4,-4,-5,-20,-8,-2,-6,,,,,
,154,2,20,-3,18,9,19,,5,29,5,-11,18,22,5,-1,6,-4,,,,,
,-208,-2,16,13,7,5,15,10,5,-9,11,16,14,-2,11,,6,12,,,,,
,-241,-18,-3,9,1,3,-4,5,12,10,-2,7,-9,-7,4,6,13,-8,,,,,
,-91,21,-8,3,3,10,5,-5,-2,-3,-4,-3,-5,7,14,-5,,2,,,,,
,484,-13,-14,-14,-20,-14,-20,-28,-29,-9,-8,-22,-1,-14,-22,-24,-26,-1,,,,,
,19,-20,-15,-7,1,1,-1,15,-3,-2,5,12,-10,8,-3,21,-7,4,,,,,
,-198,-1,14,19,,6,8,18,18,17,1,,-4,9,,1,16,,,,,,
,611,2,11,7,6,-1,18,5,-8,1,9,,15,3,11,14,2,-10,,,,,
,-827,11,-3,-14,-7,-7,-6,-6,-15,-17,-3,6,-9,-7,,2,-1,-3,,,,,
,305,2,-6,,3,7,-9,-15,6,-1,-1,-1,-13,-11,-4,-8,-11,14,,,,,
,525,-13,-13,-15,-5,-16,-15,-17,-1,1,-8,-12,9,-3,1,-12,-6,-6,,,,,
,-830,9,13,20,17,15,10,7,6,21,4,19,5,23,2,8,8,15,,,,,
,57,4,,-6,-14,-21,-8,,-8,-16,-10,-17,-8,-10,-17,-3,,,,,,,
,3004,-2,-9,-11,1,8,1,-3,-4,-3,1,-7,-9,-7,-5,4,2,-8,,,,,
,-2857,-28,12,18,5,13,14,-1,3,-3,4,6,14,3,,8,13,-2,,,,,
,1376,17,3,-2,-3,11,18,17,15,4,11,6,8,4,14,9,9,12,,,,,
,7,-1,-4,-7,,-3,-19,-2,8,,-6,-1,-23,-15,-1,4,2,-14,,,,,
,-1720,-19,6,-2,2,,-2,10,-17,-13,-1,3,9,3,4,-26,-6,-13,,,,,
,1217,21,7,10,5,4,10,7,8,16,8,9,9,15,6,16,,17,,,,,
,-1183,-21,-12,-29,-19,-13,-19,-17,-26,-9,-10,-13,-6,-7,11,-1,-6,6,,,,,
,1167,18,-5,,15,3,5,,11,8,-1,-2,6,-10,-6,-10,-6,-1,,,,,
,-1237,-29,15,24,7,4,7,19,19,8,16,8,8,3,-10,-2,8,-14,,,,,
,880,11,6,6,-9,7,12,-4,20,12,-9,4,-3,4,2,13,4,-2,,,,,
,392,-11,-26,-17,-7,-16,-23,-23,-15,-29,-10,-11,-14,-5,-7,-18,-20,4,,,,,
,-1181,,8,,,-14,-2,,-11,-6,9,-4,12,2,-3,5,-3,1,,,,,
,462,11,-2,-1,-8,-1,-1,3,-4,-3,6,-12,-16,-2,-3,,-3,-3,,,,,
,-178,-11,17,-3,6,14,2,7,-11,11,-2,1,3,3,,7,12,-1,,,,,
,-18,14,,7,23,10,10,10,13,10,-6,24,16,1,10,-3,10,-2,,,,,
,-8,-3,-4,12,-10,-5,-2,-8,-8,-6,-10,-11,4,8,-8,8,-9,8,,,,,
,235,-22,-10,-15,-14,,-4,-7,-9,-6,-5,-4,-8,-4,-2,3,2,-8,,,,,
,2217,10,-16,-29,-3,-10,-20,-8,2,-6,-3,,-24,-5,-11,-21,-10,1,,,,,
,-2385,2,14,19,16,4,15,12,1,24,13,-1,7,10,17,10,5,-6,,,,,
,-275,-1,11,28,5,15,14,1,2,12,-2,2,5,3,9,14,19,8,,,,,
,-124,1,,,-11,-1,1,-7,,-7,18,9,8,5,3,-9,-7,7,,,,,
,-357,-21,-27,-27,-10,-12,-11,-11,-11,-34,-25,-11,-6,-33,-18,-12,-21,4,,,,,
,-51,20,-3,7,7,10,-2,20,23,,4,-2,8,22,-2,5,-5,-6,,,,,
,358,-31,13,1,15,-5,-6,-6,10,7,7,1,,10,7,11,7,-8,,,,,
,-414,,15,14,2,5,18,11,,18,9,26,6,1,6,1,10,3,,,,,
,448,11,-3,-10,-7,-5,3,2,8,,6,1,2,-12,,-1,5,8,,,,,
,-384,-10,4,-7,-4,1,2,-4,-12,-2,-2,-10,-3,-9,-1,-11,-19,-4,,,,,
,-46,,9,10,,1,14,2,3,19,3,14,7,24,13,11,19,3,,,,,
,391,,-12,-1,6,3,-7,-3,2,-10,-15,-8,-12,-9,-12,-16,12,-4,,,,,
,397,21,-5,10,3,-4,-11,-2,-7,-17,,-7,5,-6,3,21,-2,-1,,,,,
,-727,-21,6,-17,-15,-7,-20,-8,-7,3,-6,-5,-10,,-13,,-19,2,,,,,
,8,10,-14,,-9,-10,1,-6,-9,-9,-9,-5,-10,-6,1,-20,-14,-13,,,,,
,192,-10,18,2,22,20,4,14,10,17,8,15,8,12,8,7,10,6,,,,,
,774,13,9,10,-9,12,13,7,7,5,17,1,20,7,10,5,19,15,,,,,
,-585,-6,-25,-2,-1,-16,8,4,-10,1,-10,-13,-13,-9,-11,-6,-14,-15,,,,,
,596,-29,-8,-7,-2,2,-25,-28,9,-4,-9,-16,-11,-12,2,-21,-3,,,,,,
,-727,-2,4,-6,-12,-21,-7,-8,-3,-13,-10,-1,-4,5,-5,4,-8,1,,,,,
,-39,12,8,13,9,,17,17,-9,-13,7,11,,5,2,18,4,12,,,,,
,414,,7,3,11,12,14,8,1,21,14,12,12,1,-8,3,8,-8,,,,,
,77,-12,6,-1,6,13,1,11,7,-1,2,7,16,4,15,-3,20,-3,,,,,
,213,12,-17,-12,-12,-2,-16,-7,-7,-8,-6,-7,-6,-11,-5,-5,-17,9,,,,,
,-254,8,3,13,5,-9,-12,-11,2,-3,-9,-9,-7,-4,-3,-1,-11,-8,,,,,
,-18,-8,-10,-21,-12,-1,-11,-8,-10,-9,-8,-13,-12,-3,,-11,-10,3,,,,,
,2799,11,15,15,-1,10,21,14,3,23,21,6,7,13,-6,24,18,-1,,,,,
,-3114,,12,6,6,15,18,8,12,-4,-11,-1,8,,6,4,-6,-5,,,,,
,384,,,-11,13,-13,1,-3,-9,4,5,6,-1,2,15,2,5,-7,,,,,
,616,-36,-13,-4,-2,-7,-8,5,3,11,6,-1,,-1,1,-11,9,5,,,,,
,1300,25,-5,,-6,-1,-1,-12,9,-22,9,13,-9,-10,-18,-2,-1,5,,,,,
,-2495,-18,-16,5,-14,-3,-15,-3,-22,-8,-17,-11,-13,-1,-19,-3,-14,-5,,,,,
,759,18,4,-7,12,2,4,-3,6,2,-4,-12,2,-8,4,-8,2,6,,,,,
,-173,-18,13,-2,9,5,3,-3,6,-9,-2,20,10,-2,25,12,4,12,,,,,
,3096,-7,-3,18,3,-2,15,18,-3,30,19,10,,12,2,11,8,-1,,,,,
,-2916,-14,10,2,1,-7,-1,-3,10,7,10,1,8,-3,-4,3,-4,5,,,,,
,-631,20,-2,1,-5,19,-3,-2,-9,-17,-20,-10,3,1,-12,-7,-3,8,,,,,
,-55,-7,5,-18,-12,-25,-11,-3,12,,-8,-8,-9,15,-1,-8,,-23,,,,,
,383,-22,-18,4,-13,-10,-17,-11,-8,-11,2,3,-4,-11,-5,-3,-7,-2,,,,,
,369,6,-2,13,14,-10,5,1,-2,-7,13,-5,4,-5,5,-5,1,2,,,,,
,509,,10,-6,15,7,17,6,-5,5,7,-2,-1,-1,5,-4,,5,,,,,
,-309,21,-3,-13,-15,10,-6,-6,-10,5,-11,5,20,-10,-4,5,-5,,,,,,
,-734,3,-10,-15,-15,-7,-26,-17,-7,-8,-16,-11,-18,-3,-10,-8,-1,-5,,,,,
,239,-8,10,22,6,3,23,17,12,7,20,3,4,24,22,2,-4,-1,,,,,
,-57,-19,9,6,6,7,9,4,9,16,-1,12,-1,-1,11,14,14,5,,,,,
,-253,-19,4,-1,23,13,8,3,16,4,-9,3,4,6,,7,18,1,,,,,
,-55,20,-6,-9,-6,,-13,3,-9,-9,4,-4,-15,-18,-9,-8,-10,-1,,,,,
,557,18,2,1,-19,-5,-7,-1,-17,-18,-6,-8,-4,6,-7,-8,-17,-7,,,,,
,-156,-38,1,7,5,3,2,2,2,13,-9,15,14,10,10,5,3,8,,,,,
,476,26,,-3,-3,-6,8,6,4,9,5,5,11,3,1,11,8,8,,,,,
,-801,-26,-25,-2,-10,,-5,-13,-1,-17,14,-20,-5,-6,-6,-4,-20,-10,,,,,
,569,,12,1,17,-1,-5,6,10,9,-3,13,-10,,-2,-8,2,3,,,,,
,380,5,-4,-19,-10,-9,-14,-27,-6,-14,-14,-13,-1,-3,-5,-19,-1,-2,,,,,
,-537,-5,,11,-3,-2,7,16,-18,,-4,8,4,8,4,1,3,,,,,,
,-96,2,-13,-4,-4,1,9,2,6,-1,3,-3,1,-9,-10,7,-3,2,,,,,
,841,-15,5,1,9,10,-9,-7,12,3,1,-14,-10,-5,-12,-3,3,3,,,,,
,-410,13,1,-4,-21,-16,3,-9,-8,-3,-6,-22,-7,-20,-20,-7,-6,-8,,,,,
,-836,-8,23,10,17,17,13,27,20,14,21,27,20,12,22,8,17,4,,,,,
,-60,9,-16,10,2,5,8,-11,-8,-9,9,4,-5,2,8,15,,-1,,,,,
,469,,12,15,14,-3,1,6,4,11,5,25,,22,13,10,11,-4,,,,,
,-212,-15,3,-24,-14,-18,-20,-19,-16,-14,-24,-15,-20,-27,-13,-22,-16,10,,,,,
,630,-17,-10,-14,-5,10,-1,5,-3,3,2,-15,8,3,-17,6,-6,-9,,,,,
,41,20,4,16,13,17,7,10,10,15,-4,10,4,13,22,,8,-14,,,,,
,-1332,-20,-13,,-5,-16,-11,2,-8,-14,-1,-8,11,-18,2,-7,-3,3,,,,,
,901,1,2,-9,-18,2,-6,-13,-2,-15,-6,-9,-13,-2,-3,,1,9,,,,,
,135,19,29,9,10,18,13,11,13,16,9,13,14,14,6,17,7,4,,,,,
,-510,-20,10,7,18,13,21,13,29,18,21,10,3,15,10,15,15,8,,,,,
,1929,,-13,3,3,-7,3,1,-7,-4,-3,14,4,12,,-7,-7,-1,,,,,
,-1137,5,-22,-3,-15,-25,-24,-13,-15,-13,-1,-15,-9,-14,-13,-10,-16,-9,,,,,
,-466,-6,10,-9,9,8,8,,-1,16,-5,10,14,8,15,5,10,-5,,,,,
,-560,6,-22,-7,-15,-14,-14,-6,-23,-11,-12,-23,-13,-21,-4,-20,-4,6,,,,,
,728,-15,23,20,20,29,29,30,32,23,1,18,17,20,12,27,13,5,,,,,
,1068,11,10,12,1,14,5,-11,13,10,17,7,-5,3,3,8,-8,-10,,,,,
,-1030,-10,-8,-11,-6,-3,-10,-5,-6,-15,9,,-4,-9,-13,-13,-1,6,,,,,
,-515,2,-3,-13,1,-23,-9,-7,-7,-27,-27,-7,-6,-11,-13,-12,-4,-1,,,,,
,-664,-3,-7,-9,-16,-19,-14,-10,-10,6,-11,-25,-10,-16,4,-2,-6,-7,,,,,
,309,-19,6,12,10,7,12,12,-2,21,14,4,2,14,-5,3,10,7,,,,,
,1529,-2,5,18,9,20,7,-3,4,10,-5,15,18,22,6,3,-5,,,,,,
,-1353,6,-2,-20,-16,-15,-12,-19,-14,-21,-16,-1,-17,-20,-10,-7,-13,-4,,,,,
,3116,-3,-12,-13,-12,-12,-9,7,-3,-5,,-11,7,-4,-19,-6,3,7,,,,,
,-2987,-5,-9,10,-1,,10,14,-3,-4,15,4,-2,2,14,11,14,-7,,,,,
,907,6,36,17,37,25,25,17,40,27,34,26,7,5,22,5,15,1,,,,,
,58,-3,2,,-11,,-16,2,-10,-5,-5,6,-2,7,-7,3,-6,2,,,,,
,-759,-14,-31,-12,-10,-6,-17,-18,-18,-17,-9,-24,-3,3,-5,7,-13,4,,,,,
,215,13,-13,-9,-12,-12,-8,-11,-8,-13,-23,-2,-12,-18,-5,-12,-12,1,,,,,
,3989,5,-1,-10,-19,-2,-6,-9,-11,-28,-11,-19,-15,-15,-12,-22,-5,-20,,,,,
,-2458,-3,31,9,27,17,15,27,14,38,18,17,22,17,28,13,16,1,,,,,
,-1084,-14,8,15,21,18,24,13,20,10,-4,7,8,4,-1,21,8,16,,,,,
,436,13,-16,,-5,-20,-9,-7,-9,-10,12,-20,-19,-4,-10,-11,-2,,,,,,
,-1590,1,7,-3,-1,-10,4,-7,7,3,14,17,14,10,21,6,2,-4,,,,,
,667,-15,9,4,-9,15,1,5,1,14,-1,21,1,-5,2,-1,6,-2,,,,,
,-716,-16,-6,4,1,9,1,12,5,-3,2,-10,11,4,-10,-9,5,-3,,,,,
,1159,,-4,-5,14,-20,3,-18,-16,-4,-14,-18,-23,6,-10,10,-5,7,,,,,
,-719,-1,-11,-15,-18,-5,3,-10,-14,-10,-12,-8,7,-9,2,-4,-9,2,,,,,
,-320,3,12,8,22,8,-2,6,18,2,9,10,9,7,11,4,14,7,,,,,
,-139,8,-4,10,-2,-7,6,12,-1,10,14,8,7,10,4,13,-5,1,,,,,
,2321,-6,17,-2,5,23,9,6,14,11,-3,7,5,-2,6,1,4,1,,,,,
,-1877,,-7,2,-17,9,-18,-8,-2,4,2,11,-17,3,-6,-11,11,-9,,,,,
,-16,-3,-10,7,,-23,2,-10,-19,-29,-8,-11,2,-8,-12,8,-15,,,,,,
,591,4,-12,-10,-5,-8,-8,-13,-11,2,-4,-19,-10,-24,-12,-7,-1,-1,,,,,
,-464,-12,18,-3,12,9,-5,13,15,6,10,11,25,14,7,2,-1,-2,,,,,
,-18,8,4,-4,-7,-17,-7,3,8,-16,-6,-5,-28,-5,3,-26,-5,-3,,,,,
,177,-1,-3,15,13,9,12,5,3,26,2,2,2,14,5,14,9,-8,,,,,
,-796,5,16,20,10,17,15,10,6,7,,17,26,5,23,27,16,14,,,,,
,409,-3,-19,-30,-9,-20,-12,-18,-8,-12,-7,-15,-14,-10,-26,-16,-24,3,,,,,
,-497,-2,-22,-6,-22,-3,-22,-18,-8,-11,-5,-11,-16,-4,-14,-31,-12,3,,,,,
,1327,,4,7,-1,-1,-1,7,-9,-2,-10,5,-12,-15,-19,-7,,-7,,,,,
,637,-16,11,11,11,6,21,24,2,13,21,6,14,20,31,24,18,4,,,,,
,-1897,-1,-2,-9,5,6,-7,-6,3,-1,-10,-1,13,-6,,11,-10,-5,,,,,
,1026,1,-6,2,1,1,11,-11,11,-10,-6,8,3,7,1,-6,-6,-3,,,,,
,-624,,3,-13,2,-3,-5,6,-4,7,-3,4,-1,-4,-6,-14,7,5,,,,,
,8,-2,11,-14,-7,-12,-7,-3,-4,-10,-3,-17,-9,-9,,1,-1,,,,,,
,50,3,-1,17,12,22,1,6,9,-6,22,-4,,17,1,6,2,7,,,,,
,232,-25,9,22,-15,7,11,5,7,24,10,15,21,6,15,12,1,-2,,,,,
,-227,23,12,-1,15,2,4,5,6,12,,9,-8,7,3,14,18,-3,,,,,
,202,,-14,-18,-21,-22,-13,-23,-11,-15,-15,-2,-12,-25,-21,-22,-21,3,,,,,
,-270,,-4,15,11,2,20,8,-5,5,-2,,19,-3,14,8,-3,3,,,,,
,75,-7,2,-1,2,10,-8,-6,-2,-7,2,-25,-17,-1,-4,-2,-2,,,,,,
,-54,-19,-8,-14,-7,-5,-21,8,-5,2,21,,2,6,4,-7,5,,,,,,
,1080,2,-1,-4,-10,-4,1,-2,-6,-17,-7,3,2,,-2,1,3,4,,,,,
,-1172,26,14,9,10,7,11,-8,-2,,-7,9,-17,-3,2,1,-6,-8,,,,,
,255,-2,10,2,21,8,2,15,19,6,,16,5,8,-5,5,3,4,,,,,
,-548,-44,7,-2,-4,,11,15,8,22,20,1,29,,4,14,28,-10,,,,,
,464,21,-26,-18,-27,-6,-6,-12,-18,-18,-29,-18,-11,-6,-7,-16,-24,-7,,,,,
,-82,-24,14,30,12,-2,-8,-9,8,12,6,19,2,11,15,8,6,9,,,,,
,-162,3,-10,-15,-4,-17,-13,-11,-13,-9,6,-18,-3,-16,-20,-20,-3,-3,,,,,
,1450,38,5,2,7,6,19,16,30,10,3,5,5,15,9,22,21,-7,,,,,
,-696,-39,-4,4,12,19,13,-2,10,2,4,-3,2,10,11,12,,8,,,,,
,3072,1,-27,-11,-26,-19,-32,-14,-38,-22,-28,-15,-25,-17,-17,-28,-12,9,,,,,
,-3315,-2,7,-20,-8,-8,-8,,-17,-3,-1,6,-9,-3,2,1,-19,-5,,,,,
,-319,,22,28,20,16,32,2,15,10,21,12,21,6,1,2,8,5,,,,,
,-190,-9,-13,2,-7,-9,-8,-3,10,5,-12,-20,-18,-8,-1,-4,-12,-12,,,,,
,1141,9,-2,-9,-3,1,-13,5,-4,-12,-18,-4,9,-2,3,-6,-1,2,,,,,
,-422,-10,4,4,,1,22,18,2,1,10,20,14,14,5,19,22,8,,,,,
,-494,1,3,-1,5,15,2,-7,-2,6,18,2,5,5,-7,-2,-2,3,,,,,
,1531,-4,-17,-8,-18,-23,-21,-18,-13,-13,-5,-13,-13,-25,-19,-25,-10,-1,,,,,
,-800,1,-12,-12,5,5,-4,9,-2,5,-14,-11,-6,-2,-3,-5,-6,-7,,,,,
,-749,-17,10,6,11,8,6,3,8,-1,11,11,4,4,3,19,-4,-6,,,,,
,63,4,15,-1,10,-10,5,7,7,4,-6,5,13,8,14,1,3,-1,,,,,
,-73,-8,12,-2,-12,-2,-7,-4,7,-3,7,14,-8,4,-3,-1,3,-6,,,,,
,180,6,-21,4,-4,2,-1,-3,-18,10,-4,-6,-3,-11,-15,-9,,14,,,,,
,196,-2,5,34,20,14,,-1,6,8,23,2,8,9,25,4,-1,2,,,,,
,1387,-1,21,-3,6,-2,5,11,16,6,-2,,18,14,2,1,6,-13,,,,,
,-1179,18,-16,-24,-14,3,,-12,-6,-16,-12,-13,-20,-6,-4,5,,1,,,,,
,-532,-14,6,-3,7,-12,8,2,-2,,6,14,-8,2,-6,-2,16,-3,,,,,
,20,-3,6,8,-4,3,-2,19,5,1,-12,4,8,-6,9,8,-13,,,,,,
,-234,-11,-3,5,10,26,12,-6,8,19,15,3,1,12,1,15,11,15,,,,,
,239,,-1,6,6,-5,9,-13,-1,-20,,5,-1,-20,-4,-3,1,,,,,,
,466,-3,4,-8,-23,-5,-18,-5,-11,-1,-15,-10,-15,1,-5,-12,-10,,,,,,
,121,18,-23,-13,-4,-14,-14,-10,,-1,1,-18,-8,7,-3,-10,-2,,,,,,
,-694,-15,10,17,14,4,15,17,1,4,11,5,26,-3,22,18,-1,2,,,,,
,-147,12,11,6,2,1,15,14,7,,8,12,9,-3,-12,-2,-1,-3,,,,,
,984,-3,-10,-23,-12,-9,-17,-21,-18,-4,-29,1,-10,6,-15,-17,6,-11,,,,,
,-921,-9,-1,-1,-13,-2,-25,-10,,-10,-5,-14,-20,1,-1,-20,-19,10,,,,,
,2438,-2,12,14,5,5,12,11,9,-4,21,11,-2,-9,5,33,8,3,,,,,
,-2020,-21,-13,-6,-2,-2,2,4,-13,-1,-11,-14,,-5,-11,-1,-5,9,,,,,
,100,17,10,23,19,8,19,23,10,26,4,-5,13,7,-4,7,15,-5,,,,,
,643,-17,-7,-6,-2,5,-3,-4,-5,-11,,14,3,5,14,-7,3,-8,,,,,
,-797,,-3,-12,-11,-8,-18,-8,9,5,8,1,-10,5,19,-12,-12,-2,,,,,
,-120,17,11,14,9,-2,6,-4,4,2,-1,11,3,-2,-1,3,12,-8,,,,,
,274,-28,-11,-6,-6,5,-2,4,-4,-8,-9,-7,2,-17,-19,-4,-2,-5,,,,,
,-303,11,,-8,2,,3,-6,4,1,-5,-4,-4,1,3,-8,2,,,,,,
,479,,-2,-7,4,-6,-1,-5,-1,-8,10,-8,4,-1,-3,8,-7,8,,,,,
,-576,,-17,-8,-16,-9,-13,4,-8,-19,-8,-7,1,-4,,7,-17,3,,,,,
,425,2,5,18,-1,4,4,-1,2,16,,10,-2,2,-4,-4,5,4,,,,,
,-143,-15,22,4,6,17,14,17,14,11,13,22,24,28,15,18,22,8,,,,,
,-116,30,6,10,21,12,-1,-5,2,11,15,-3,7,8,19,2,-6,-8,,,,,
,64,-33,-3,1,8,-1,10,3,-8,-2,-2,-2,-10,8,-12,-5,,,,,,,
,-337,12,-6,-18,-14,-13,-12,-15,-6,-3,-11,-8,-9,-15,-6,-1,8,-8,,,,,
,1811,23,1,1,2,3,-5,3,7,-2,-2,-2,-1,-5,-1,4,-4,3,,,,,
,-1347,-24,2,5,-2,3,14,11,4,5,-8,2,2,,2,-9,-6,15,,,,,
,-265,2,2,-4,-9,-16,-3,,-2,-12,8,-4,-10,-8,2,-2,1,-2,,,,,
,-143,-1,,-4,-20,1,-15,-19,-13,-2,-11,-15,-9,-15,8,-7,-5,-11,,,,,
,1846,-13,-5,9,23,5,8,4,5,17,-1,18,12,,3,10,17,-3,,,,,
,-1819,14,-20,-22,-14,-2,-19,-12,-2,-22,,-13,-13,7,-30,-22,-19,7,,,,,
,204,5,-4,-16,-19,-14,-2,-16,-17,-5,-8,-16,-8,-18,-25,-21,-16,-1,,,,,
,-561,-11,24,28,30,13,14,37,20,20,10,23,20,24,26,21,22,-3,,,,,
,1308,12,,3,10,6,15,-7,-1,1,-3,7,13,,14,16,2,-5,,,,,
,199,-12,-10,-15,-8,-12,-1,-11,-23,-16,-12,-6,-21,,-1,-5,-11,6,,,,,
,539,10,3,6,3,7,-8,12,8,1,23,4,6,7,1,11,4,5,,,,,
,-669,-11,-11,-1,-6,,-16,-7,-13,7,-2,-3,-3,-9,9,-7,-5,-2,,,,,
,-816,-17,14,-1,-20,-13,8,-2,9,-10,-11,-14,-12,-1,-5,-5,-1,-4,,,,,
,136,16,4,14,18,12,17,7,25,-4,,15,16,-8,1,5,11,10,,,,,
,148,-17,-20,-2,-18,-22,-19,-10,-7,-2,-5,-5,-5,-9,-15,-13,-14,-8,,,,,
,-141,1,23,12,12,25,21,12,-1,25,40,14,14,23,10,11,19,3,,,,,
,-76,,15,13,7,7,,14,11,22,-8,5,13,9,19,9,-4,-5,,,,,
,-285,1,-16,-18,-2,-13,-13,-16,-2,-13,-18,-17,-18,-22,-9,-16,-5,13,,,,,
,-190,-2,1,-14,-8,16,11,-2,-3,-16,-7,,-8,1,-8,5,-3,,,,,,
,1863,,7,8,23,-2,11,-3,-9,-8,8,19,9,3,-5,19,-8,-8,,,,,
,-1586,7,,-7,-6,-18,-23,5,1,-12,2,-17,-7,-11,1,-11,6,-9,,,,,
,-380,-7,-10,-7,-5,-1,1,4,,7,-14,,-7,14,2,-8,1,-1,,,,,
,1836,-3,-1,14,7,8,11,-2,7,4,10,-3,14,-5,,-1,-4,-4,,,,,
,-1762,11,-3,3,7,3,5,,7,11,,4,-9,,-17,11,-7,9,,,,,
,-82,-36,9,2,-7,-5,-1,5,3,22,9,4,5,10,24,8,17,-3,,,,,
,591,-4,-8,-1,5,-1,1,-5,-4,-12,-2,3,-3,1,3,-24,-3,-1,,,,,
,-236,33,-8,-3,-15,3,-7,-7,-16,-13,-7,-10,4,2,-7,10,-10,5,,,,,
,-524,-33,7,-3,1,6,-6,2,14,3,-9,-5,5,-16,-6,-15,8,-8,,,,,
,333,33,-5,-5,-17,-9,-5,3,-3,3,-9,-3,-2,-6,-6,5,-16,6,,,,,
,-53,-33,-15,-18,-2,-11,-26,-18,-26,-22,-3,-14,-11,,1,-5,-13,-4,,,,,
